datetime,user,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-06-11_16-41,llaplace,sub-3000054_all_zoom_s3_r1_e1,3000054.0,zoom,1,s3_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s3_r1/zoom/sub-3000054/, folder exists but no identifier or sub-3000054_all_zoom_s3_r1_e1_no-data.txt was found)"
2025-06-11_16-41,llaplace,sub-3000062_all_eeg_s3_r1_e1,3000062.0,eeg,0,s3_r1,Naming error,"File name sub-3000062_all_eeg_s3_r1_e1_social-task.eeg contains additional information (social-task), but deviation.txt is missing"
2025-06-11_16-41,llaplace,sub-3000062_all_eeg_s3_r1_e1,3000062.0,eeg,0,s3_r1,Naming error,"File name sub-3000062_all_eeg_s3_r1_e1_social-task.vmrk contains additional information (social-task), but deviation.txt is missing"
2025-06-11_16-41,llaplace,sub-3000062_all_eeg_s3_r1_e1,3000062.0,eeg,0,s3_r1,Naming error,"File name sub-3000062_all_eeg_s3_r1_e1_flanker-only.vhdr contains additional information (flanker-only), but deviation.txt is missing"
2025-06-11_16-41,llaplace,sub-3000062_all_eeg_s3_r1_e1,3000062.0,eeg,0,s3_r1,Naming error,"File name sub-3000062_all_eeg_s3_r1_e1_flanker-only.vmrk contains additional information (flanker-only), but deviation.txt is missing"
2025-06-11_16-41,llaplace,sub-3000062_all_eeg_s3_r1_e1,3000062.0,eeg,0,s3_r1,Naming error,"File name sub-3000062_all_eeg_s3_r1_e1_social-task.vhdr contains additional information (social-task), but deviation.txt is missing"
2025-06-11_16-41,llaplace,sub-3000062_all_eeg_s3_r1_e1,3000062.0,eeg,0,s3_r1,Naming error,"File name sub-3000062_all_eeg_s3_r1_e1_flanker-only.eeg contains additional information (flanker-only), but deviation.txt is missing"
2025-06-11_16-41,llaplace,sub-3000062_all_eeg_s3_r1_e1,3000062.0,eeg,0,s3_r1,Missing file,Expected file sub-3000062_all_eeg_s3_r1_e1.eeg not found
2025-06-11_16-41,llaplace,sub-3000062_all_eeg_s3_r1_e1,3000062.0,eeg,0,s3_r1,Missing file,Expected file sub-3000062_all_eeg_s3_r1_e1.vhdr not found
2025-06-11_16-41,llaplace,sub-3000062_all_eeg_s3_r1_e1,3000062.0,eeg,0,s3_r1,Missing file,Expected file sub-3000062_all_eeg_s3_r1_e1.vmrk not found
2025-06-11_16-41,llaplace,sub-3000062_all_eeg_s3_r1_e1,3000062.0,eeg,0,s3_r1,Unexpected file,Unexpected file sub-3000062_all_eeg_s3_r1_e1_social-task.eeg found
2025-06-11_16-41,llaplace,sub-3000062_all_eeg_s3_r1_e1,3000062.0,eeg,0,s3_r1,Unexpected file,Unexpected file sub-3000062_all_eeg_s3_r1_e1_social-task.vmrk found
2025-06-11_16-41,llaplace,sub-3000062_all_eeg_s3_r1_e1,3000062.0,eeg,0,s3_r1,Unexpected file,Unexpected file sub-3000062_all_eeg_s3_r1_e1_flanker-only.vhdr found
2025-06-11_16-41,llaplace,sub-3000062_all_eeg_s3_r1_e1,3000062.0,eeg,0,s3_r1,Unexpected file,Unexpected file sub-3000062_all_eeg_s3_r1_e1_flanker-only.vmrk found
2025-06-11_16-41,llaplace,sub-3000062_all_eeg_s3_r1_e1,3000062.0,eeg,0,s3_r1,Unexpected file,Unexpected file sub-3000062_all_eeg_s3_r1_e1_social-task.vhdr found
2025-06-11_16-41,llaplace,sub-3000062_all_eeg_s3_r1_e1,3000062.0,eeg,0,s3_r1,Unexpected file,Unexpected file sub-3000062_all_eeg_s3_r1_e1_flanker-only.eeg found
2025-06-11_16-40,llaplace,sub-3000146_all_zoom_s2_r1_e1,3000146.0,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000146/s2_r1/zoom/, folder is not present)"
2025-06-11_16-41,llaplace,sub-3000146_all_zoom_s2_r1_e1,3000146.0,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/zoom/sub-3000146/, folder exists but no identifier or sub-3000146_all_zoom_s2_r1_e1_no-data.txt was found)"
2025-06-11_16-40,llaplace,sub-3000177_all_digi_s1_r1_e1,3000177.0,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000177/s1_r1/digi/, folder is not present)"
2025-06-11_16-41,llaplace,sub-3000177_all_digi_s1_r1_e1,3000177.0,digi,1,s1_r1,Directory contains problematic files,Directory contains files with errors that could not be definitively linked to this identifier
2025-06-11_16-41,llaplace,sub-3000211_all_digi_s2_r1_e1,3000211.0,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000211/, folder exists but no identifier or sub-3000211_all_digi_s2_r1_e1_no-data.txt was found)"
2025-06-11_16-41,llaplace,sub-3000215_all_digi_s2_r1_e1,3000215.0,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000215/, folder exists but no identifier or sub-3000215_all_digi_s2_r1_e1_no-data.txt was found)"
