datetime,user,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-07-15_18-16,llaplace,Unknown Identifier,,,0,,Naming error,File /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/eeg/sub-3000335/sub-3000335_all_eeg_s1_r1_e1(recording 2).vhdr does not match expected identifier format
2025-07-15_18-16,llaplace,Unknown Identifier,,,0,,Naming error,File /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/eeg/sub-3000335/sub-3000335_all_eeg_s1_r1_e1(recording 2).vmrk does not match expected identifier format
2025-07-15_18-16,llaplace,Unknown Identifier,,,0,,Naming error,File /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/eeg/sub-3000335/sub-3000335_all_eeg_s1_r1_e1(recording 2).eeg does not match expected identifier format
2025-07-15_18-14,llaplace,sub-3000071_all_audacity_s3_r1_e1,3000071,audacity,1,s3_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s3_r1/audacity/sub-3000071/, folder is not present)"
2025-07-15_18-14,llaplace,sub-3000228_all_digi_s2_r1_e1,3000228,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000228/, folder exists but no identifier or sub-3000228_all_digi_s2_r1_e1_no-data.txt was found)"
2025-07-15_18-15,llaplace,sub-3000228_all_eeg_s2_r1_e1,3000228,eeg,0,s2_r1,Issue file,Found issue.txt in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/eeg/sub-3000228
2025-07-15_18-15,llaplace,sub-3000228_all_eeg_s2_r1_e1,3000228,eeg,0,s2_r1,Unexpected file,Unexpected file issue.txt found
2025-07-15_18-16,llaplace,sub-3000335_all_eeg_s1_r1_e1,3000335,eeg,0,s1_r1,Issue file,Found issue.txt in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/eeg/sub-3000335
2025-07-15_18-16,llaplace,sub-3000335_all_eeg_s1_r1_e1,3000335,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000335_all_eeg_s1_r1_e1(recording 2).vhdr found
2025-07-15_18-16,llaplace,sub-3000335_all_eeg_s1_r1_e1,3000335,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000335_all_eeg_s1_r1_e1(recording 2).vmrk found
2025-07-15_18-16,llaplace,sub-3000335_all_eeg_s1_r1_e1,3000335,eeg,0,s1_r1,Unexpected file,Unexpected file issue.txt found
2025-07-15_18-16,llaplace,sub-3000335_all_eeg_s1_r1_e1,3000335,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000335_all_eeg_s1_r1_e1(recording 2).eeg found
2025-07-15_18-14,llaplace,sub-3000335_all_zoom_s1_r1_e1,3000335,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000335/, folder is not present)"
