datetime,user,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-06-27_13-59,llaplace,sub-3000062_all_eeg_s3_r1_e1,3000062.0,eeg,0,s3_r1,Unexpected file,Unexpected file sub-3000062_all_eeg_s3_r1_e1_flanker-only.eeg found
2025-06-27_13-59,llaplace,sub-3000079_all_digi_s3_r1_e1,3000079.0,digi,1,s3_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s3_r1/digi/sub-3000079/, folder exists but no identifier or sub-3000079_all_digi_s3_r1_e1_no-data.txt was found)"
2025-06-27_13-58,llaplace,sub-3000146_all_zoom_s2_r1_e1,3000146.0,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000146/s2_r1/zoom/, folder is not present)"
2025-06-27_13-58,llaplace,sub-3000177_all_digi_s1_r1_e1,3000177.0,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000177/s1_r1/digi/, folder is not present)"
2025-06-27_14-00,llaplace,sub-3000177_all_digi_s1_r1_e1,3000177.0,digi,1,s1_r1,Directory contains problematic files,Directory contains files with errors that could not be definitively linked to this identifier
2025-06-27_13-59,llaplace,sub-3000216_all_digi_s2_r1_e1,3000216.0,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000216/, folder exists but no identifier or sub-3000216_all_digi_s2_r1_e1_no-data.txt was found)"
2025-06-27_14-00,llaplace,sub-3000220_all_eeg_s2_r1_e1,3000220.0,eeg,0,s2_r1,Empty file,Found empty file /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/eeg/sub-3000220/sub-3000220_all_eeg_s2_r1_e1.eeg
2025-06-27_13-59,llaplace,sub-3000225_all_eeg_s1_r1_e1,3000225.0,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/eeg/sub-3000225/, folder is not present)"
2025-06-27_13-58,llaplace,sub-3000242_all_audacity_s1_r1_e1,3000242.0,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000242/s1_r1/audacity/, folder is not present)"
2025-06-27_13-58,llaplace,sub-3000309_all_audacity_s1_r1_e1,3000309.0,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000309/s1_r1/audacity/, folder is not present)"
2025-06-27_13-59,llaplace,sub-3000314_all_digi_s1_r1_e1,3000314.0,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/digi/sub-3000314/, folder exists but no identifier or sub-3000314_all_digi_s1_r1_e1_no-data.txt was found)"
2025-06-27_13-59,llaplace,sub-3000320_all_zoom_s1_r1_e1,3000320.0,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000320/, folder exists but no identifier or sub-3000320_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-06-27_13-59,llaplace,sub-3000325_all_digi_s1_r1_e1,3000325.0,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/digi/sub-3000325/, folder exists but no identifier or sub-3000325_all_digi_s1_r1_e1_no-data.txt was found)"
2025-06-27_13-59,llaplace,sub-3000325_all_zoom_s1_r1_e1,3000325.0,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000325/, folder exists but no identifier or sub-3000325_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-06-27_14-00,llaplace,sub-3000325_arrow-alert-v1-2_psychopy_s1_r1_e1,3000325.0,psychopy,0,s1_r1,Psychopy error,ID value(s) [300325] in csvfile different from ID in filename (3000325)
2025-06-27_14-00,llaplace,sub-3000344_all_audacity_s1_r1_e1,3000344.0,audacity,1,s1_r1,Issue file,Found issue.txt in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000344
2025-06-27_14-00,llaplace,sub-3000344_all_audacity_s1_r1_e1,3000344.0,audacity,1,s1_r1,Naming error,"File name sub-3000344_all_audacity_s1_r1_e1_no-speech.zip.gpg contains additional information (no-speech), but deviation.txt is missing"
2025-06-27_14-00,llaplace,sub-3000344_all_audacity_s1_r1_e1,3000344.0,audacity,1,s1_r1,Missing file,Expected file sub-3000344_all_audacity_s1_r1_e1.zip.gpg not found
2025-06-27_14-00,llaplace,sub-3000344_all_audacity_s1_r1_e1,3000344.0,audacity,1,s1_r1,Unexpected file,Unexpected file issue.txt found
2025-06-27_14-00,llaplace,sub-3000344_all_audacity_s1_r1_e1,3000344.0,audacity,1,s1_r1,Unexpected file,Unexpected file sub-3000344_all_audacity_s1_r1_e1_no-speech.zip.gpg found
2025-06-27_14-00,llaplace,sub-3000344_all_eeg_s1_r1_e1,3000344.0,eeg,0,s1_r1,Issue file,Found issue.txt in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/eeg/sub-3000344
2025-06-27_14-00,llaplace,sub-3000344_all_eeg_s1_r1_e1,3000344.0,eeg,0,s1_r1,Naming error,"File name sub-3000344_all_eeg_s1_r1_e1_no-speech.eeg contains additional information (no-speech), but deviation.txt is missing"
2025-06-27_14-00,llaplace,sub-3000344_all_eeg_s1_r1_e1,3000344.0,eeg,0,s1_r1,Naming error,"File name sub-3000344_all_eeg_s1_r1_e1_no-speech.vhdr contains additional information (no-speech), but deviation.txt is missing"
2025-06-27_14-00,llaplace,sub-3000344_all_eeg_s1_r1_e1,3000344.0,eeg,0,s1_r1,Naming error,"File name sub-3000344_all_eeg_s1_r1_e1_no-speech.vmrk contains additional information (no-speech), but deviation.txt is missing"
2025-06-27_14-00,llaplace,sub-3000344_all_eeg_s1_r1_e1,3000344.0,eeg,0,s1_r1,Missing file,Expected file sub-3000344_all_eeg_s1_r1_e1.eeg not found
2025-06-27_14-00,llaplace,sub-3000344_all_eeg_s1_r1_e1,3000344.0,eeg,0,s1_r1,Missing file,Expected file sub-3000344_all_eeg_s1_r1_e1.vhdr not found
2025-06-27_14-00,llaplace,sub-3000344_all_eeg_s1_r1_e1,3000344.0,eeg,0,s1_r1,Missing file,Expected file sub-3000344_all_eeg_s1_r1_e1.vmrk not found
2025-06-27_14-00,llaplace,sub-3000344_all_eeg_s1_r1_e1,3000344.0,eeg,0,s1_r1,Unexpected file,Unexpected file issue.txt found
2025-06-27_14-00,llaplace,sub-3000344_all_eeg_s1_r1_e1,3000344.0,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000344_all_eeg_s1_r1_e1_no-speech.eeg found
2025-06-27_14-00,llaplace,sub-3000344_all_eeg_s1_r1_e1,3000344.0,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000344_all_eeg_s1_r1_e1_no-speech.vhdr found
2025-06-27_14-00,llaplace,sub-3000344_all_eeg_s1_r1_e1,3000344.0,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000344_all_eeg_s1_r1_e1_no-speech.vmrk found
2025-06-27_14-00,llaplace,sub-3000344_all_zoom_s1_r1_e1,3000344.0,zoom,1,s1_r1,Issue file,Found issue.txt in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000344
2025-06-27_14-00,llaplace,sub-3000344_all_zoom_s1_r1_e1,3000344.0,zoom,1,s1_r1,Naming error,"File name sub-3000344_all_zoom_s1_r1_e1_no-speech.zip.gpg contains additional information (no-speech), but deviation.txt is missing"
2025-06-27_14-00,llaplace,sub-3000344_all_zoom_s1_r1_e1,3000344.0,zoom,1,s1_r1,Missing file,Expected file sub-3000344_all_zoom_s1_r1_e1.zip.gpg not found
2025-06-27_14-00,llaplace,sub-3000344_all_zoom_s1_r1_e1,3000344.0,zoom,1,s1_r1,Unexpected file,Unexpected file issue.txt found
2025-06-27_14-00,llaplace,sub-3000344_all_zoom_s1_r1_e1,3000344.0,zoom,1,s1_r1,Unexpected file,Unexpected file sub-3000344_all_zoom_s1_r1_e1_no-speech.zip.gpg found
2025-06-27_14-00,llaplace,sub-3000345_all_audacity_s1_r1_e1,3000345.0,audacity,1,s1_r1,Issue file,Found issue.txt in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000345
2025-06-27_14-00,llaplace,sub-3000345_all_audacity_s1_r1_e1,3000345.0,audacity,1,s1_r1,Naming error,"File name sub-3000345_all_audacity_s1_r1_e1_no-speech.zip.gpg contains additional information (no-speech), but deviation.txt is missing"
2025-06-27_14-00,llaplace,sub-3000345_all_audacity_s1_r1_e1,3000345.0,audacity,1,s1_r1,Missing file,Expected file sub-3000345_all_audacity_s1_r1_e1.zip.gpg not found
2025-06-27_14-00,llaplace,sub-3000345_all_audacity_s1_r1_e1,3000345.0,audacity,1,s1_r1,Unexpected file,Unexpected file issue.txt found
2025-06-27_14-00,llaplace,sub-3000345_all_audacity_s1_r1_e1,3000345.0,audacity,1,s1_r1,Unexpected file,Unexpected file sub-3000345_all_audacity_s1_r1_e1_no-speech.zip.gpg found
2025-06-27_13-59,llaplace,sub-3000345_all_digi_s1_r1_e1,3000345.0,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/digi/sub-3000345/, folder exists but no identifier or sub-3000345_all_digi_s1_r1_e1_no-data.txt was found)"
2025-06-27_14-00,llaplace,sub-3000345_all_eeg_s1_r1_e1,3000345.0,eeg,0,s1_r1,Naming error,"File name sub-3000345_all_eeg_s1_r1_e1_no-speech.eeg contains additional information (no-speech), but deviation.txt is missing"
2025-06-27_14-00,llaplace,sub-3000345_all_eeg_s1_r1_e1,3000345.0,eeg,0,s1_r1,Issue file,Found issue.txt in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/eeg/sub-3000345
2025-06-27_14-00,llaplace,sub-3000345_all_eeg_s1_r1_e1,3000345.0,eeg,0,s1_r1,Naming error,"File name sub-3000345_all_eeg_s1_r1_e1_no-speech.vhdr contains additional information (no-speech), but deviation.txt is missing"
2025-06-27_14-00,llaplace,sub-3000345_all_eeg_s1_r1_e1,3000345.0,eeg,0,s1_r1,Naming error,"File name sub-3000345_all_eeg_s1_r1_e1_no-speech.vmrk contains additional information (no-speech), but deviation.txt is missing"
2025-06-27_14-00,llaplace,sub-3000345_all_eeg_s1_r1_e1,3000345.0,eeg,0,s1_r1,Missing file,Expected file sub-3000345_all_eeg_s1_r1_e1.eeg not found
2025-06-27_14-00,llaplace,sub-3000345_all_eeg_s1_r1_e1,3000345.0,eeg,0,s1_r1,Missing file,Expected file sub-3000345_all_eeg_s1_r1_e1.vhdr not found
2025-06-27_14-00,llaplace,sub-3000345_all_eeg_s1_r1_e1,3000345.0,eeg,0,s1_r1,Missing file,Expected file sub-3000345_all_eeg_s1_r1_e1.vmrk not found
2025-06-27_14-00,llaplace,sub-3000345_all_eeg_s1_r1_e1,3000345.0,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000345_all_eeg_s1_r1_e1_no-speech.eeg found
2025-06-27_14-00,llaplace,sub-3000345_all_eeg_s1_r1_e1,3000345.0,eeg,0,s1_r1,Unexpected file,Unexpected file issue.txt found
2025-06-27_14-00,llaplace,sub-3000345_all_eeg_s1_r1_e1,3000345.0,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000345_all_eeg_s1_r1_e1_no-speech.vhdr found
2025-06-27_14-00,llaplace,sub-3000345_all_eeg_s1_r1_e1,3000345.0,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000345_all_eeg_s1_r1_e1_no-speech.vmrk found
2025-06-27_14-00,llaplace,sub-3000345_all_eeg_s1_r1_e1,3000345.0,eeg,0,s1_r1,EEG error,"Incorrect MarkerFile sub-3000345_all_eeg_s1_r1_e1.vmrk in .vhdr file, expected sub-3000345_all_eeg_s1_r1_e1_no-speech.vmrk"
2025-06-27_14-00,llaplace,sub-3000345_all_eeg_s1_r1_e1,3000345.0,eeg,0,s1_r1,EEG error,"Incorrect DataFile sub-3000345_all_eeg_s1_r1_e1.eeg in .vhdr file, expected sub-3000345_all_eeg_s1_r1_e1_no-speech.eeg"
2025-06-27_14-00,llaplace,sub-3000345_all_eeg_s1_r1_e1,3000345.0,eeg,0,s1_r1,EEG error,"Incorrect DataFile sub-3000345_all_eeg_s1_r1_e1.eeg in .vmrk file, expected sub-3000345_all_eeg_s1_r1_e1_no-speech.eeg"
2025-06-27_14-00,llaplace,sub-3000345_all_zoom_s1_r1_e1,3000345.0,zoom,1,s1_r1,Issue file,Found issue.txt in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000345
2025-06-27_14-00,llaplace,sub-3000345_all_zoom_s1_r1_e1,3000345.0,zoom,1,s1_r1,Naming error,"File name sub-3000345_all_zoom_s1_r1_e1_no-speech.zip.gpg contains additional information (no-speech), but deviation.txt is missing"
2025-06-27_14-00,llaplace,sub-3000345_all_zoom_s1_r1_e1,3000345.0,zoom,1,s1_r1,Missing file,Expected file sub-3000345_all_zoom_s1_r1_e1.zip.gpg not found
2025-06-27_14-00,llaplace,sub-3000345_all_zoom_s1_r1_e1,3000345.0,zoom,1,s1_r1,Unexpected file,Unexpected file issue.txt found
2025-06-27_14-00,llaplace,sub-3000345_all_zoom_s1_r1_e1,3000345.0,zoom,1,s1_r1,Unexpected file,Unexpected file sub-3000345_all_zoom_s1_r1_e1_no-speech.zip.gpg found
2025-06-27_14-03,llaplace,,,REDCap,0,s3_r1,Tracker update error,The following subjects are in the remote-only and in-person REDCaps for bbsparent: 3080040
