datetime,user,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-07-09_12-08,llaplace,sub-3000054_all_digi_s3_r1_e1,3000054,digi,1,s3_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000054/s3_r1/digi/, folder is not present)"
2025-07-09_12-08,llaplace,sub-3000216_all_zoom_s2_r1_e1,3000216,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000216/s2_r1/zoom/, folder is not present)"
