datetime,user,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-02-17_14-18,llaplace,sub-3000005_arrow-alert-v1-2_psychopy_s3_r1_e1,3000005,psychopy,0,s3_r1_e1,Unexpected file,Unexpected file issue.txt found
2025-02-17_14-17,llaplace,sub-3000006_all_digi_s1_r1_e1,3000006,digi,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/digi/sub-3000006/, folder exists but no identifier or sub-3000006_all_digi_s1_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000006_all_digi_s1_r1_e1,3000006,digi,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000006/s1_r1/digi/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000008_all_digi_s1_r1_e1,3000008,digi,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/digi/sub-3000008/, folder exists but no identifier or sub-3000008_all_digi_s1_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000008_all_digi_s1_r1_e1,3000008,digi,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000008/s1_r1/digi/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000008_all_digi_s2_r1_e1,3000008,digi,1,s2_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000008/, folder exists but no identifier or sub-3000008_all_digi_s2_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000008_all_digi_s2_r1_e1,3000008,digi,1,s2_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000008/s2_r1/digi/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000008_all_digi_s3_r1_e1,3000008,digi,1,s3_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s3_r1/digi/sub-3000008/, folder exists but no identifier or sub-3000008_all_digi_s3_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000008_arrow-alert-v1-1_psychopy_s1_r1_e1,3000008,psychopy,0,s1_r1_e1,Combination variable error,Combination row arrow-alert_psychopy has no variables present.
2025-02-17_14-17,llaplace,sub-3000008_arrow-alert-v1-2_psychopy_s1_r1_e1,3000008,psychopy,0,s1_r1_e1,Combination variable error,Combination row arrow-alert_psychopy has no variables present.
2025-02-17_14-17,llaplace,sub-3000010_all_zoom_s3_r1_e1,3000010,zoom,1,s3_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s3_r1/zoom/sub-3000010/, folder exists but no identifier or sub-3000010_all_zoom_s3_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000011_all_digi_s1_r1_e1,3000011,digi,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/digi/sub-3000011/, folder exists but no identifier or sub-3000011_all_digi_s1_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000011_all_digi_s1_r1_e1,3000011,digi,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000011/s1_r1/digi/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000012_all_zoom_s3_r1_e1,3000012,zoom,1,s3_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s3_r1/zoom/sub-3000012/, folder exists but no identifier or sub-3000012_all_zoom_s3_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000013_all_eeg_s1_r1_e1,3000013,eeg,0,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000013/s1_r1/eeg/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000014_arrow-alert-v1-1_psychopy_s1_r1_e1,3000014,psychopy,0,s1_r1_e1,Combination variable error,Combination row arrow-alert_psychopy has no variables present.
2025-02-17_14-17,llaplace,sub-3000014_arrow-alert-v1-1_psychopy_s1_r1_e1,3000014,psychopy,0,s1_r1_e1,Combination variable error,Combination row arrow-alert_psychopy has no variables present.
2025-02-17_14-17,llaplace,sub-3000014_arrow-alert-v1-2_psychopy_s1_r1_e1,3000014,psychopy,0,s1_r1_e1,Combination variable error,Combination row arrow-alert_psychopy has no variables present.
2025-02-17_14-17,llaplace,sub-3000014_arrow-alert-v1-2_psychopy_s1_r1_e1,3000014,psychopy,0,s1_r1_e1,Combination variable error,Combination row arrow-alert_psychopy has no variables present.
2025-02-17_14-17,llaplace,sub-3000019_all_digi_s3_r1_e1,3000019,digi,1,s3_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s3_r1/digi/sub-3000019/, folder exists but no identifier or sub-3000019_all_digi_s3_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000033_all_audacity_s1_r1_e1,3000033,audacity,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000033/, folder exists but no identifier or sub-3000033_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000033_all_audacity_s1_r1_e1,3000033,audacity,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000033/s1_r1/audacity/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000033_all_digi_s1_r1_e1,3000033,digi,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/digi/sub-3000033/, folder exists but no identifier or sub-3000033_all_digi_s1_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000033_all_digi_s1_r1_e1,3000033,digi,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000033/s1_r1/digi/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000034_all_eeg_s1_r1_e1,3000034,eeg,0,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000034/s1_r1/eeg/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000040_all_digi_s1_r1_e1,3000040,digi,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/digi/sub-3000040/, folder exists but no identifier or sub-3000040_all_digi_s1_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000040_all_digi_s1_r1_e1,3000040,digi,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000040/s1_r1/digi/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000040_all_eeg_s1_r1_e1,3000040,eeg,0,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/eeg/sub-3000040/, folder exists but no identifier or sub-3000040_all_eeg_s1_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000040_all_eeg_s1_r1_e1,3000040,eeg,0,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000040/s1_r1/eeg/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000044_all_eeg_s2_r1_e1,3000044,eeg,0,s2_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000044/s2_r1/eeg/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000045_all_digi_s2_r1_e1,3000045,digi,1,s2_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000045/, folder exists but no identifier or sub-3000045_all_digi_s2_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000045_all_digi_s2_r1_e1,3000045,digi,1,s2_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000045/s2_r1/digi/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000049_all_eeg_s1_r1_e1,3000049,eeg,0,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000049/s1_r1/eeg/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000055_all_audacity_s1_r1_e1,3000055,audacity,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000055/, folder exists but no identifier or sub-3000055_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000055_all_audacity_s1_r1_e1,3000055,audacity,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000055/s1_r1/audacity/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000056_all_audacity_s2_r1_e1,3000056,audacity,1,s2_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/audacity/sub-3000056/, folder exists but no identifier or sub-3000056_all_audacity_s2_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000056_all_audacity_s2_r1_e1,3000056,audacity,1,s2_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000056/s2_r1/audacity/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000056_all_eeg_s2_r1_e1,3000056,eeg,0,s2_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000056/s2_r1/eeg/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000056_all_zoom_s2_r1_e1,3000056,zoom,1,s2_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000056/s2_r1/zoom/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000056_arrow-alert-v1-1_psychopy_s2_r1_e1,3000056,psychopy,0,s2_r1_e1,Combination variable error,Combination row arrow-alert_psychopy has no variables present.
2025-02-17_14-17,llaplace,sub-3000056_arrow-alert-v1-2_psychopy_s2_r1_e1,3000056,psychopy,0,s2_r1_e1,Combination variable error,Combination row arrow-alert_psychopy has no variables present.
2025-02-17_14-17,llaplace,sub-3000058_all_eeg_s1_r1_e1,3000058,eeg,0,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000058/s1_r1/eeg/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000060_all_digi_s2_r1_e1,3000060,digi,1,s2_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000060/, folder exists but no identifier or sub-3000060_all_digi_s2_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000060_all_digi_s2_r1_e1,3000060,digi,1,s2_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000060/s2_r1/digi/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000060_all_eeg_s2_r1_e1,3000060,eeg,0,s2_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000060/s2_r1/eeg/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000066_all_digi_s1_r1_e1,3000066,digi,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/digi/sub-3000066/, folder exists but no identifier or sub-3000066_all_digi_s1_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000066_all_digi_s1_r1_e1,3000066,digi,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000066/s1_r1/digi/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000067_arrow-alert-v1-1_psychopy_s1_r1_e1,3000067,psychopy,0,s1_r1_e1,Combination variable error,Combination row arrow-alert_psychopy has no variables present.
2025-02-17_14-17,llaplace,sub-3000067_arrow-alert-v1-2_psychopy_s1_r1_e1,3000067,psychopy,0,s1_r1_e1,Combination variable error,Combination row arrow-alert_psychopy has no variables present.
2025-02-17_14-17,llaplace,sub-3000079_all_eeg_s2_r1_e1,3000079,eeg,0,s2_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000079/s2_r1/eeg/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000080_all_digi_s1_r1_e1,3000080,digi,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/digi/sub-3000080/, folder exists but no identifier or sub-3000080_all_digi_s1_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000080_all_digi_s1_r1_e1,3000080,digi,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000080/s1_r1/digi/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000083_all_eeg_s1_r1_e1,3000083,eeg,0,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000083/s1_r1/eeg/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000084_arrow-alert-v1-1_psychopy_s2_r1_e1,3000084,psychopy,0,s2_r1_e1,Combination variable error,Combination row arrow-alert_psychopy has no variables present.
2025-02-17_14-17,llaplace,sub-3000084_arrow-alert-v1-2_psychopy_s2_r1_e1,3000084,psychopy,0,s2_r1_e1,Psychopy error,ID value(s) [3000084       ] in csvfile different from ID in filename (3000084)
2025-02-17_14-17,llaplace,sub-3000084_arrow-alert-v1-2_psychopy_s2_r1_e1,3000084,psychopy,0,s2_r1_e1,Combination variable error,Combination row arrow-alert_psychopy has no variables present.
2025-02-17_14-17,llaplace,sub-3000095_all_digi_s1_r1_e1,3000095,digi,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/digi/sub-3000095/, folder exists but no identifier or sub-3000095_all_digi_s1_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000095_all_digi_s1_r1_e1,3000095,digi,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000095/s1_r1/digi/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000097_all_eeg_s1_r1_e1,3000097,eeg,0,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000097/s1_r1/eeg/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000101_all_digi_s1_r1_e1,3000101,digi,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/digi/sub-3000101/, folder exists but no identifier or sub-3000101_all_digi_s1_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000101_all_digi_s1_r1_e1,3000101,digi,1,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000101/s1_r1/digi/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000101_all_digi_s2_r1_e1,3000101,digi,1,s2_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000101/, folder exists but no identifier or sub-3000101_all_digi_s2_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000101_all_digi_s2_r1_e1,3000101,digi,1,s2_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000101/s2_r1/digi/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000101_all_eeg_s1_r1_e1,3000101,eeg,0,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/eeg/sub-3000101/, folder exists but no identifier or sub-3000101_all_eeg_s1_r1_e1_no-data.txt was found)"
2025-02-17_14-17,llaplace,sub-3000101_all_eeg_s1_r1_e1,3000101,eeg,0,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000101/s1_r1/eeg/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000101_all_eeg_s2_r1_e1,3000101,eeg,0,s2_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000101/s2_r1/eeg/, folder is not present)"
2025-02-17_14-18,llaplace,sub-3000114_all_digi_s2_r1_e1,3000114,digi,1,s2_r1_e1,Naming error,File extension .tar.gpg doesn't match expected extensions .zip.gpg in file sub-3000114_all_digi_s2_r1_e1.tar.gpg
2025-02-17_14-18,llaplace,sub-3000114_all_digi_s2_r1_e1,3000114,digi,1,s2_r1_e1,Missing file,Expected file sub-3000114_all_digi_s2_r1_e1.zip.gpg not found
2025-02-17_14-18,llaplace,sub-3000114_all_digi_s2_r1_e1,3000114,digi,1,s2_r1_e1,Unexpected file,Unexpected file sub-3000114_all_digi_s2_r1_e1.tar.gpg found
2025-02-17_14-17,llaplace,sub-3000114_all_eeg_s1_r1_e1,3000114,eeg,0,s1_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000114/s1_r1/eeg/, folder is not present)"
2025-02-17_14-17,llaplace,sub-3000118_all_digi_s2_r1_e1,3000118,digi,1,s2_r1_e1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000118/, folder exists but no identifier or sub-3000118_all_digi_s2_r1_e1_no-data.txt was found)"
