datetime,user,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-04-09_16-57,llaplace,sub-3000039_all_eeg_s3_r1_e1,3000039,eeg,0,s3_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000039/s3_r1/eeg/, folder is not present)"
2025-04-09_16-58,llaplace,sub-3000041_all_audacity_s3_r1_e1,3000041,audacity,1,s3_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s3_r1/audacity/sub-3000041/, folder exists but no identifier or sub-3000041_all_audacity_s3_r1_e1_no-data.txt was found)"
2025-04-09_16-57,llaplace,sub-3000056_all_zoom_s2_r1_e1,3000056,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000056/s2_r1/zoom/, folder is not present)"
2025-04-09_16-58,llaplace,sub-3000067_arrow-alert-v1-1_psychopy_s1_r1_e1,3000067,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/psychopy/sub-3000067/
2025-04-09_16-58,llaplace,sub-3000067_arrow-alert-v1-2_psychopy_s1_r1_e1,3000067,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/psychopy/sub-3000067/
2025-04-09_16-57,llaplace,sub-3000114_all_digi_s2_r1_e1,3000114,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000114/s2_r1/digi/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000118_all_digi_s2_r1_e1,3000118,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000118/s2_r1/digi/, folder is not present)"
2025-04-09_16-58,llaplace,sub-3000118_all_digi_s2_r1_e1,3000118,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000118/, folder exists but no identifier or sub-3000118_all_digi_s2_r1_e1_no-data.txt was found)"
2025-04-09_16-57,llaplace,sub-3000121_all_audacity_s1_r1_e1,3000121,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000121/s1_r1/audacity/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000124_all_digi_s2_r1_e1,3000124,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000124/s2_r1/digi/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000127_all_digi_s2_r1_e1,3000127,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000127/s2_r1/digi/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000130_all_zoom_s2_r1_e1,3000130,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000130/s2_r1/zoom/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000133_all_audacity_s2_r1_e1,3000133,audacity,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000133/s2_r1/audacity/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000133_all_digi_s2_r1_e1,3000133,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000133/s2_r1/digi/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000133_all_zoom_s2_r1_e1,3000133,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000133/s2_r1/zoom/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000135_all_audacity_s2_r1_e1,3000135,audacity,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000135/s2_r1/audacity/, folder is not present)"
2025-04-09_16-59,llaplace,sub-3000135_all_audacity_s2_r1_e1,3000135,audacity,1,s2_r1,Issue file,Found issue.txt in identifier's directory
2025-04-09_16-59,llaplace,sub-3000135_all_audacity_s2_r1_e1,3000135,audacity,1,s2_r1,Unexpected file,Unexpected file issue.txt found
2025-04-09_16-57,llaplace,sub-3000137_all_zoom_s2_r1_e1,3000137,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000137/s2_r1/zoom/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000139_all_digi_s2_r1_e1,3000139,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000139/s2_r1/digi/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000143_all_audacity_s1_r1_e1,3000143,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000143/s1_r1/audacity/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000146_all_zoom_s2_r1_e1,3000146,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000146/s2_r1/zoom/, folder is not present)"
2025-04-09_16-59,llaplace,sub-3000146_all_zoom_s2_r1_e1,3000146,zoom,1,s2_r1,Naming error,File extension .tar.gpg doesn't match expected extensions .zip.gpg in file sub-3000146_all_zoom_s2_r1_e1.tar.gpg
2025-04-09_16-59,llaplace,sub-3000146_all_zoom_s2_r1_e1,3000146,zoom,1,s2_r1,Missing file,Expected file sub-3000146_all_zoom_s2_r1_e1.zip.gpg not found
2025-04-09_16-59,llaplace,sub-3000146_all_zoom_s2_r1_e1,3000146,zoom,1,s2_r1,Unexpected file,Unexpected file sub-3000146_all_zoom_s2_r1_e1.tar.gpg found
2025-04-09_16-57,llaplace,sub-3000150_all_digi_s2_r1_e1,3000150,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000150/s2_r1/digi/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000153_all_digi_s2_r1_e1,3000153,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000153/s2_r1/digi/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000153_all_zoom_s2_r1_e1,3000153,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000153/s2_r1/zoom/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000155_all_audacity_s2_r1_e1,3000155,audacity,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000155/s2_r1/audacity/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000157_all_zoom_s2_r1_e1,3000157,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000157/s2_r1/zoom/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000166_all_digi_s2_r1_e1,3000166,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000166/s2_r1/digi/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000169_all_digi_s2_r1_e1,3000169,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000169/s2_r1/digi/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000174_arrow-alert-v1-1_psychopy_s2_r1_e1,3000174,psychopy,0,s2_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000174/s2_r1/psychopy/
2025-04-09_16-57,llaplace,sub-3000174_arrow-alert-v1-2_psychopy_s2_r1_e1,3000174,psychopy,0,s2_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000174/s2_r1/psychopy/
2025-04-09_16-57,llaplace,sub-3000177_all_digi_s1_r1_e1,3000177,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000177/s1_r1/digi/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000215_all_digi_s1_r1_e1,3000215,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000215/s1_r1/digi/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000215_all_eeg_s1_r1_e1,3000215,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000215/s1_r1/eeg/, folder is not present)"
2025-04-09_16-59,llaplace,sub-3000215_all_eeg_s1_r1_e1,3000215,eeg,0,s1_r1,Naming error,"File name sub-3000215_all_eeg_s1_r1_e1_speech.vmrk contains additional information (speech), but deviation.txt is missing"
2025-04-09_16-59,llaplace,sub-3000215_all_eeg_s1_r1_e1,3000215,eeg,0,s1_r1,Naming error,"File name sub-3000215_all_eeg_s1_r1_e1_speech.eeg contains additional information (speech), but deviation.txt is missing"
2025-04-09_16-59,llaplace,sub-3000215_all_eeg_s1_r1_e1,3000215,eeg,0,s1_r1,Naming error,"File name sub-3000215_all_eeg_s1_r1_e1_speech.vhdr contains additional information (speech), but deviation.txt is missing"
2025-04-09_16-59,llaplace,sub-3000215_all_eeg_s1_r1_e1,3000215,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000215_all_eeg_s1_r1_e1_speech.vmrk found
2025-04-09_16-59,llaplace,sub-3000215_all_eeg_s1_r1_e1,3000215,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000215_all_eeg_s1_r1_e1_speech.eeg found
2025-04-09_16-59,llaplace,sub-3000215_all_eeg_s1_r1_e1,3000215,eeg,0,s1_r1,Unexpected file,Unexpected file issue.txt.txt found
2025-04-09_16-59,llaplace,sub-3000215_all_eeg_s1_r1_e1,3000215,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000215_all_eeg_s1_r1_e1_speech.vhdr found
2025-04-09_16-57,llaplace,sub-3000242_all_audacity_s1_r1_e1,3000242,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000242/s1_r1/audacity/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000242_all_zoom_s1_r1_e1,3000242,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000242/s1_r1/zoom/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000256_all_audacity_s1_r1_e1,3000256,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000256/s1_r1/audacity/, folder is not present)"
2025-04-09_16-58,llaplace,sub-3000256_all_audacity_s1_r1_e1,3000256,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000256/, folder exists but no identifier or sub-3000256_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-04-09_16-57,llaplace,sub-3000261_all_audacity_s1_r1_e1,3000261,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000261/s1_r1/audacity/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000279_all_digi_s1_r1_e1,3000279,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000279/s1_r1/digi/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000282_all_audacity_s1_r1_e1,3000282,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000282/s1_r1/audacity/, folder is not present)"
2025-04-09_16-58,llaplace,sub-3000282_all_audacity_s1_r1_e1,3000282,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000282/, folder exists but no identifier or sub-3000282_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-04-09_16-57,llaplace,sub-3000284_all_zoom_s1_r1_e1,3000284,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000284/s1_r1/zoom/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000285_all_digi_s1_r1_e1,3000285,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000285/s1_r1/digi/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000285_all_zoom_s1_r1_e1,3000285,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000285/s1_r1/zoom/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000286_all_audacity_s1_r1_e1,3000286,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000286/s1_r1/audacity/, folder is not present)"
2025-04-09_16-58,llaplace,sub-3000286_all_audacity_s1_r1_e1,3000286,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000286/, folder exists but no identifier or sub-3000286_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-04-09_16-57,llaplace,sub-3000286_all_zoom_s1_r1_e1,3000286,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000286/s1_r1/zoom/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000289_all_audacity_s1_r1_e1,3000289,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000289/s1_r1/audacity/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000295_all_audacity_s1_r1_e1,3000295,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000295/s1_r1/audacity/, folder is not present)"
2025-04-09_16-59,llaplace,sub-3000295_all_audacity_s1_r1_e1,3000295,audacity,1,s1_r1,Naming error,File extension .tar.gpg doesn't match expected extensions .zip.gpg in file sub-3000295_all_audacity_s1_r1_e1.tar.gpg
2025-04-09_16-59,llaplace,sub-3000295_all_audacity_s1_r1_e1,3000295,audacity,1,s1_r1,Missing file,Expected file sub-3000295_all_audacity_s1_r1_e1.zip.gpg not found
2025-04-09_16-59,llaplace,sub-3000295_all_audacity_s1_r1_e1,3000295,audacity,1,s1_r1,Unexpected file,Unexpected file sub-3000295_all_audacity_s1_r1_e1.tar.gpg found
2025-04-09_16-57,llaplace,sub-3000295_all_eeg_s1_r1_e1,3000295,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000295/s1_r1/eeg/, folder is not present)"
2025-04-09_16-57,llaplace,sub-3000306_all_digi_s1_r1_e1,3000306,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000306/s1_r1/digi/, folder is not present)"
2025-04-09_16-58,llaplace,sub-3000306_all_digi_s1_r1_e1,3000306,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/digi/sub-3000306/, folder exists but no identifier or sub-3000306_all_digi_s1_r1_e1_no-data.txt was found)"
