datetime,user,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-03-20_18-11,llaplace,sub-3000067_arrow-alert-v1-1_psychopy_s1_r1_e1,3000067,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/psychopy/sub-3000067/
2025-03-20_18-11,llaplace,sub-3000067_arrow-alert-v1-2_psychopy_s1_r1_e1,3000067,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/psychopy/sub-3000067/
2025-03-20_18-10,llaplace,sub-3000104_all_digi_s2_r1_e1,3000104,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000104/s2_r1/digi/, folder is not present)"
2025-03-20_18-11,llaplace,sub-3000104_all_digi_s2_r1_e1,3000104,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000104/, folder exists but no identifier or sub-3000104_all_digi_s2_r1_e1_no-data.txt was found)"
2025-03-20_18-10,llaplace,sub-3000114_all_digi_s2_r1_e1,3000114,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000114/s2_r1/digi/, folder is not present)"
2025-03-20_18-11,llaplace,sub-3000114_all_digi_s2_r1_e1,3000114,digi,1,s2_r1,Naming error,File extension .tar.gpg doesn't match expected extensions .zip.gpg in file sub-3000114_all_digi_s2_r1_e1.tar.gpg
2025-03-20_18-11,llaplace,sub-3000114_all_digi_s2_r1_e1,3000114,digi,1,s2_r1,Missing file,Expected file sub-3000114_all_digi_s2_r1_e1.zip.gpg not found
2025-03-20_18-11,llaplace,sub-3000114_all_digi_s2_r1_e1,3000114,digi,1,s2_r1,Unexpected file,Unexpected file sub-3000114_all_digi_s2_r1_e1.tar.gpg found
2025-03-20_18-10,llaplace,sub-3000115_all_audacity_s2_r1_e1,3000115,audacity,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000115/s2_r1/audacity/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000118_all_digi_s2_r1_e1,3000118,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000118/s2_r1/digi/, folder is not present)"
2025-03-20_18-11,llaplace,sub-3000118_all_digi_s2_r1_e1,3000118,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000118/, folder exists but no identifier or sub-3000118_all_digi_s2_r1_e1_no-data.txt was found)"
2025-03-20_18-10,llaplace,sub-3000121_all_audacity_s1_r1_e1,3000121,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000121/s1_r1/audacity/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000122_all_zoom_s2_r1_e1,3000122,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000122/s2_r1/zoom/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000124_all_digi_s2_r1_e1,3000124,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000124/s2_r1/digi/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000126_all_digi_s2_r1_e1,3000126,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000126/s2_r1/digi/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000126_all_zoom_s2_r1_e1,3000126,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000126/s2_r1/zoom/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000127_all_digi_s2_r1_e1,3000127,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000127/s2_r1/digi/, folder is not present)"
2025-03-20_18-11,llaplace,sub-3000127_all_digi_s2_r1_e1,3000127,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000127/, folder exists but no identifier or sub-3000127_all_digi_s2_r1_e1_no-data.txt was found)"
2025-03-20_18-10,llaplace,sub-3000128_all_digi_s2_r1_e1,3000128,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000128/s2_r1/digi/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000130_all_zoom_s2_r1_e1,3000130,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000130/s2_r1/zoom/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000131_all_digi_s2_r1_e1,3000131,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000131/s2_r1/digi/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000131_all_zoom_s2_r1_e1,3000131,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000131/s2_r1/zoom/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000133_all_audacity_s2_r1_e1,3000133,audacity,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000133/s2_r1/audacity/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000133_all_digi_s2_r1_e1,3000133,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000133/s2_r1/digi/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000133_all_zoom_s2_r1_e1,3000133,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000133/s2_r1/zoom/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000135_all_audacity_s2_r1_e1,3000135,audacity,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000135/s2_r1/audacity/, folder is not present)"
2025-03-20_18-11,llaplace,sub-3000135_all_audacity_s2_r1_e1,3000135,audacity,1,s2_r1,Issue file,Found issue.txt in identifier's directory
2025-03-20_18-11,llaplace,sub-3000135_all_audacity_s2_r1_e1,3000135,audacity,1,s2_r1,Unexpected file,Unexpected file issue.txt found
2025-03-20_18-10,llaplace,sub-3000137_all_zoom_s2_r1_e1,3000137,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000137/s2_r1/zoom/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000139_all_digi_s2_r1_e1,3000139,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000139/s2_r1/digi/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000143_all_audacity_s1_r1_e1,3000143,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000143/s1_r1/audacity/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000147_arrow-alert-v1-1_psychopy_s2_r1_e1,3000147,psychopy,0,s2_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000147/s2_r1/psychopy/
2025-03-20_18-11,llaplace,sub-3000147_arrow-alert-v1-1_psychopy_s2_r1_e1,3000147,psychopy,0,s2_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/psychopy/sub-3000147/
2025-03-20_18-10,llaplace,sub-3000147_arrow-alert-v1-2_psychopy_s2_r1_e1,3000147,psychopy,0,s2_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000147/s2_r1/psychopy/
2025-03-20_18-11,llaplace,sub-3000147_arrow-alert-v1-2_psychopy_s2_r1_e1,3000147,psychopy,0,s2_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/psychopy/sub-3000147/
2025-03-20_18-10,llaplace,sub-3000150_all_digi_s2_r1_e1,3000150,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000150/s2_r1/digi/, folder is not present)"
2025-03-20_18-11,llaplace,sub-3000157_all_zoom_s2_r1_e1,3000157,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/zoom/sub-3000157/, folder exists but no identifier or sub-3000157_all_zoom_s2_r1_e1_no-data.txt was found)"
2025-03-20_18-11,llaplace,sub-3000166_all_zoom_s2_r1_e1,3000166,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/zoom/sub-3000166/, folder exists but no identifier or sub-3000166_all_zoom_s2_r1_e1_no-data.txt was found)"
2025-03-20_18-10,llaplace,sub-3000177_all_digi_s1_r1_e1,3000177,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000177/s1_r1/digi/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000215_all_digi_s1_r1_e1,3000215,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000215/s1_r1/digi/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000215_all_eeg_s1_r1_e1,3000215,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000215/s1_r1/eeg/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000226_all_audacity_s1_r1_e1,3000226,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000226/s1_r1/audacity/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000231_all_digi_s1_r1_e1,3000231,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000231/s1_r1/digi/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000242_all_audacity_s1_r1_e1,3000242,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000242/s1_r1/audacity/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000242_all_zoom_s1_r1_e1,3000242,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000242/s1_r1/zoom/, folder is not present)"
2025-03-20_18-11,llaplace,sub-3000242_all_zoom_s1_r1_e1,3000242,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000242/, folder exists but no identifier or sub-3000242_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-03-20_18-10,llaplace,sub-3000256_all_audacity_s1_r1_e1,3000256,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000256/s1_r1/audacity/, folder is not present)"
2025-03-20_18-11,llaplace,sub-3000256_all_audacity_s1_r1_e1,3000256,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000256/, folder exists but no identifier or sub-3000256_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-03-20_18-10,llaplace,sub-3000261_all_audacity_s1_r1_e1,3000261,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000261/s1_r1/audacity/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000261_all_eeg_s1_r1_e1,3000261,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000261/s1_r1/eeg/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000264_all_zoom_s1_r1_e1,3000264,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000264/s1_r1/zoom/, folder is not present)"
2025-03-20_18-10,llaplace,sub-3000264_arrow-alert-v1-1_psychopy_s1_r1_e1,3000264,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000264/s1_r1/psychopy/
2025-03-20_18-10,llaplace,sub-3000264_arrow-alert-v1-2_psychopy_s1_r1_e1,3000264,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000264/s1_r1/psychopy/
2025-03-20_18-10,llaplace,sub-3000266_all_digi_s1_r1_e1,3000266,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000266/s1_r1/digi/, folder is not present)"
2025-03-20_18-11,llaplace,sub-3000273_all_audacity_s1_r1_e1,3000273,audacity,1,s1_r1,Naming error,File extension .aup3.gpg doesn't match expected extensions .zip.gpg in file sub-3000273_all_audacity_s1_r1_e1.aup3.gpg
2025-03-20_18-11,llaplace,sub-3000273_all_audacity_s1_r1_e1,3000273,audacity,1,s1_r1,Missing file,Expected file sub-3000273_all_audacity_s1_r1_e1.zip.gpg not found
2025-03-20_18-11,llaplace,sub-3000273_all_audacity_s1_r1_e1,3000273,audacity,1,s1_r1,Unexpected file,Unexpected file sub-3000273_all_audacity_s1_r1_e1.aup3.gpg found
2025-03-20_18-11,llaplace,sub-3000273_all_zoom_s1_r1_e1,3000273,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000273/, folder exists but no identifier or sub-3000273_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-03-20_18-11,llaplace,sub-3000282_all_audacity_s1_r1_e1,3000282,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000282/, folder exists but no identifier or sub-3000282_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-03-20_18-11,llaplace,sub-3000286_all_audacity_s1_r1_e1,3000286,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000286/, folder exists but no identifier or sub-3000286_all_audacity_s1_r1_e1_no-data.txt was found)"
