datetime,user,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-07-15_14-52,llaplace,sub-3000019_all_audacity_s1_r1_e1,3000019,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000019/s1_r1/audacity/, folder exists but no identifier or sub-3000019_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-07-15_14-52,llaplace,sub-3000020_all_audacity_s1_r1_e1,3000020,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000020/s1_r1/audacity/, folder exists but no identifier or sub-3000020_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-07-15_14-52,llaplace,sub-3000021_all_audacity_s1_r1_e1,3000021,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000021/s1_r1/audacity/, folder exists but no identifier or sub-3000021_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-07-15_14-52,llaplace,sub-3000022_all_audacity_s1_r1_e1,3000022,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000022/s1_r1/audacity/, folder exists but no identifier or sub-3000022_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-07-15_14-52,llaplace,sub-3000023_all_audacity_s1_r1_e1,3000023,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000023/s1_r1/audacity/, folder exists but no identifier or sub-3000023_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-07-15_14-52,llaplace,sub-3000026_all_audacity_s1_r1_e1,3000026,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000026/s1_r1/audacity/, folder exists but no identifier or sub-3000026_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-07-15_14-52,llaplace,sub-3000028_all_audacity_s1_r1_e1,3000028,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000028/s1_r1/audacity/, folder exists but no identifier or sub-3000028_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-07-15_14-52,llaplace,sub-3000044_all_audacity_s1_r1_e1,3000044,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000044/s1_r1/audacity/, folder exists but no identifier or sub-3000044_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-07-15_14-52,llaplace,sub-3000059_all_audacity_s1_r1_e1,3000059,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000059/s1_r1/audacity/, folder exists but no identifier or sub-3000059_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-07-15_14-53,llaplace,sub-3000071_all_audacity_s3_r1_e1,3000071,audacity,1,s3_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s3_r1/audacity/sub-3000071/, folder is not present)"
2025-07-15_14-53,llaplace,sub-3000228_all_digi_s2_r1_e1,3000228,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000228/, folder exists but no identifier or sub-3000228_all_digi_s2_r1_e1_no-data.txt was found)"
2025-07-15_14-54,llaplace,sub-3000228_all_eeg_s2_r1_e1,3000228,eeg,0,s2_r1,Issue file,Found issue.txt in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/eeg/sub-3000228
2025-07-15_14-54,llaplace,sub-3000228_all_eeg_s2_r1_e1,3000228,eeg,0,s2_r1,Unexpected file,Unexpected file issue.txt found
2025-07-15_14-55,llaplace,sub-3000335_all_eeg_s1_r1_e1,3000335,eeg,0,s1_r1,Issue file,Found issue.txt in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/eeg/sub-3000335
2025-07-15_14-55,llaplace,sub-3000335_all_eeg_s1_r1_e1,3000335,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000335_all_eeg_s1_r1_e1(recording 2).vhdr found
2025-07-15_14-55,llaplace,sub-3000335_all_eeg_s1_r1_e1,3000335,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000335_all_eeg_s1_r1_e1(recording 2).vmrk found
2025-07-15_14-55,llaplace,sub-3000335_all_eeg_s1_r1_e1,3000335,eeg,0,s1_r1,Unexpected file,Unexpected file issue.txt found
2025-07-15_14-55,llaplace,sub-3000335_all_eeg_s1_r1_e1,3000335,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000335_all_eeg_s1_r1_e1(recording 2).eeg found
2025-07-15_14-53,llaplace,sub-3000335_all_zoom_s1_r1_e1,3000335,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000335/, folder is not present)"
