datetime,user,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-05-23_13-40,nwelch,sub-3000284_all_zoom_s1_r1_e1,3000284,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000284/, folder exists but no identifier or sub-3000284_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-05-23_13-40,nwelch,sub-3000284_all_zoom_s1_r1_e1,3000284,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000284/s1_r1/zoom/, folder is not present)"
2025-05-23_13-40,nwelch,sub-3000286_all_audacity_s1_r1_e1,3000286,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000286/, folder exists but no identifier or sub-3000286_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-05-23_13-40,nwelch,sub-3000286_all_audacity_s1_r1_e1,3000286,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000286/s1_r1/audacity/, folder is not present)"
2025-05-23_13-40,nwelch,sub-3000286_all_zoom_s1_r1_e1,3000286,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000286/, folder exists but no identifier or sub-3000286_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-05-23_13-40,nwelch,sub-3000286_all_zoom_s1_r1_e1,3000286,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000286/s1_r1/zoom/, folder is not present)"
2025-05-23_13-40,nwelch,sub-3000290_all_zoom_s1_r1_e1,3000290,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000290/, folder exists but no identifier or sub-3000290_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-05-23_13-40,nwelch,sub-3000290_all_zoom_s1_r1_e1,3000290,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000290/s1_r1/zoom/, folder is not present)"
2025-05-23_13-40,nwelch,sub-3000306_all_digi_s1_r1_e1,3000306,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/digi/sub-3000306/, folder exists but no identifier or sub-3000306_all_digi_s1_r1_e1_no-data.txt was found)"
2025-05-23_13-40,nwelch,sub-3000306_all_digi_s1_r1_e1,3000306,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000306/s1_r1/digi/, folder is not present)"
2025-05-23_13-40,nwelch,sub-3000317_all_zoom_s1_r1_e1,3000317,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000317/, folder exists but no identifier or sub-3000317_all_zoom_s1_r1_e1_no-data.txt was found)"
