datetime,user,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-08-22_14-11,llaplace,sub-3000193_all_audacity_s2_r1_e1,3000193,audacity,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/audacity/sub-3000193/, folder exists but no identifier or sub-3000193_all_audacity_s2_r1_e1_no-data.txt was found)"
2025-08-22_14-12,llaplace,sub-3000362_all_digi_s1_r1_e1,3000362,digi,1,s1_r1,Issue file,Found issue.txt in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/digi/sub-3000362
2025-08-22_14-12,llaplace,sub-3000362_all_digi_s1_r1_e1,3000362,digi,1,s1_r1,Unexpected file,Unexpected file issue.txt found
