datetime,user,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-09-25_14-07,llaplace,sub-3000006_all_zoom_s2_r1_e1,3000006,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000006/s2_r1/zoom/, folder exists but no identifier or sub-3000006_all_zoom_s2_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000008_all_zoom_s1_r1_e1,3000008,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000008/s1_r1/zoom/, folder exists but no identifier or sub-3000008_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000008_all_zoom_s1_r1_e1,3000008,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000008/, folder exists but no identifier or sub-3000008_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000010_all_zoom_s1_r1_e1,3000010,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000010/s1_r1/zoom/, folder exists but no identifier or sub-3000010_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000010_all_zoom_s1_r1_e1,3000010,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000010/, folder exists but no identifier or sub-3000010_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000011_all_zoom_s1_r1_e1,3000011,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000011/s1_r1/zoom/, folder exists but no identifier or sub-3000011_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000011_all_zoom_s1_r1_e1,3000011,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000011/, folder exists but no identifier or sub-3000011_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000012_all_zoom_s2_r1_e1,3000012,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000012/s2_r1/zoom/, folder exists but no identifier or sub-3000012_all_zoom_s2_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000012_all_zoom_s2_r1_e1,3000012,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/zoom/sub-3000012/, folder exists but no identifier or sub-3000012_all_zoom_s2_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000013_all_zoom_s1_r1_e1,3000013,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000013/s1_r1/zoom/, folder exists but no identifier or sub-3000013_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000014_all_zoom_s1_r1_e1,3000014,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000014/s1_r1/zoom/, folder exists but no identifier or sub-3000014_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000014_all_zoom_s1_r1_e1,3000014,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000014/, folder exists but no identifier or sub-3000014_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000015_all_zoom_s1_r1_e1,3000015,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000015/s1_r1/zoom/, folder exists but no identifier or sub-3000015_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000015_all_zoom_s1_r1_e1,3000015,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000015/, folder exists but no identifier or sub-3000015_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000019_all_zoom_s1_r1_e1,3000019,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000019/s1_r1/zoom/, folder exists but no identifier or sub-3000019_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000019_all_zoom_s1_r1_e1,3000019,zoom,1,s1_r1,Issue file,Found issue.txt in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000019
2025-09-25_14-08,llaplace,sub-3000019_all_zoom_s1_r1_e1,3000019,zoom,1,s1_r1,Unexpected file,Unexpected file issue.txt found
2025-09-25_14-07,llaplace,sub-3000020_all_zoom_s1_r1_e1,3000020,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000020/s1_r1/zoom/, folder exists but no identifier or sub-3000020_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000020_all_zoom_s1_r1_e1,3000020,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000020/, folder exists but no identifier or sub-3000020_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000021_all_zoom_s1_r1_e1,3000021,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000021/s1_r1/zoom/, folder exists but no identifier or sub-3000021_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000021_all_zoom_s1_r1_e1,3000021,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000021/, folder exists but no identifier or sub-3000021_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000021_all_zoom_s2_r1_e1,3000021,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000021/s2_r1/zoom/, folder exists but no identifier or sub-3000021_all_zoom_s2_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000022_all_zoom_s1_r1_e1,3000022,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000022/s1_r1/zoom/, folder exists but no identifier or sub-3000022_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000023_all_zoom_s1_r1_e1,3000023,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000023/s1_r1/zoom/, folder exists but no identifier or sub-3000023_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000026_all_zoom_s1_r1_e1,3000026,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000026/s1_r1/zoom/, folder exists but no identifier or sub-3000026_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000028_all_zoom_s1_r1_e1,3000028,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000028/s1_r1/zoom/, folder exists but no identifier or sub-3000028_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000028_all_zoom_s1_r1_e1,3000028,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000028/, folder exists but no identifier or sub-3000028_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000030_all_zoom_s1_r1_e1,3000030,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000030/s1_r1/zoom/, folder exists but no identifier or sub-3000030_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000031_all_zoom_s1_r1_e1,3000031,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000031/s1_r1/zoom/, folder exists but no identifier or sub-3000031_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000032_all_zoom_s1_r1_e1,3000032,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000032/s1_r1/zoom/, folder exists but no identifier or sub-3000032_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000033_all_zoom_s1_r1_e1,3000033,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000033/s1_r1/zoom/, folder exists but no identifier or sub-3000033_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000033_all_zoom_s1_r1_e1,3000033,zoom,1,s1_r1,Issue file,Found issue.txt in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000033
2025-09-25_14-08,llaplace,sub-3000033_all_zoom_s1_r1_e1,3000033,zoom,1,s1_r1,Unexpected file,Unexpected file issue.txt found
2025-09-25_14-07,llaplace,sub-3000034_all_zoom_s1_r1_e1,3000034,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000034/s1_r1/zoom/, folder exists but no identifier or sub-3000034_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000039_all_zoom_s1_r1_e1,3000039,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000039/s1_r1/zoom/, folder exists but no identifier or sub-3000039_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000041_all_zoom_s1_r1_e1,3000041,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000041/s1_r1/zoom/, folder exists but no identifier or sub-3000041_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000044_all_zoom_s1_r1_e1,3000044,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000044/s1_r1/zoom/, folder exists but no identifier or sub-3000044_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000044_all_zoom_s1_r1_e1,3000044,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000044/, folder exists but no identifier or sub-3000044_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000045_all_audacity_s1_r1_e1,3000045,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000045/s1_r1/audacity/, folder exists but no identifier or sub-3000045_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000045_all_zoom_s1_r1_e1,3000045,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000045/s1_r1/zoom/, folder exists but no identifier or sub-3000045_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000047_all_digi_s2_r1_e1,3000047,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000047/s2_r1/digi/, folder exists but no identifier or sub-3000047_all_digi_s2_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000047_all_zoom_s1_r1_e1,3000047,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000047/s1_r1/zoom/, folder exists but no identifier or sub-3000047_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000047_all_zoom_s1_r1_e1,3000047,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000047/, folder exists but no identifier or sub-3000047_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000048_all_zoom_s1_r1_e1,3000048,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000048/s1_r1/zoom/, folder exists but no identifier or sub-3000048_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000048_all_zoom_s1_r1_e1,3000048,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000048/, folder exists but no identifier or sub-3000048_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000050_all_zoom_s1_r1_e1,3000050,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000050/s1_r1/zoom/, folder exists but no identifier or sub-3000050_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000054_all_zoom_s1_r1_e1,3000054,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000054/s1_r1/zoom/, folder exists but no identifier or sub-3000054_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000054_all_zoom_s1_r1_e1,3000054,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000054/, folder exists but no identifier or sub-3000054_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000055_all_zoom_s1_r1_e1,3000055,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000055/s1_r1/zoom/, folder exists but no identifier or sub-3000055_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000055_all_zoom_s1_r1_e1,3000055,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000055/, folder exists but no identifier or sub-3000055_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000056_all_zoom_s1_r1_e1,3000056,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000056/s1_r1/zoom/, folder exists but no identifier or sub-3000056_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000056_all_zoom_s1_r1_e1,3000056,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000056/, folder exists but no identifier or sub-3000056_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000058_all_digi_s2_r1_e1,3000058,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000058/s2_r1/digi/, folder exists but no identifier or sub-3000058_all_digi_s2_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000058_all_digi_s2_r1_e1,3000058,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000058/, folder exists but no identifier or sub-3000058_all_digi_s2_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000058_all_zoom_s1_r1_e1,3000058,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000058/s1_r1/zoom/, folder exists but no identifier or sub-3000058_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000058_all_zoom_s1_r1_e1,3000058,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000058/, folder exists but no identifier or sub-3000058_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000062_all_digi_s2_r1_e1,3000062,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000062/s2_r1/digi/, folder exists but no identifier or sub-3000062_all_digi_s2_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000062_all_zoom_s1_r1_e1,3000062,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000062/s1_r1/zoom/, folder exists but no identifier or sub-3000062_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000062_all_zoom_s1_r1_e1,3000062,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000062/, folder exists but no identifier or sub-3000062_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000064_all_zoom_s1_r1_e1,3000064,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000064/s1_r1/zoom/, folder exists but no identifier or sub-3000064_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000064_all_zoom_s1_r1_e1,3000064,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000064/, folder exists but no identifier or sub-3000064_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000066_all_audacity_s1_r1_e1,3000066,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000066/s1_r1/audacity/, folder exists but no identifier or sub-3000066_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000066_all_audacity_s1_r1_e1,3000066,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000066/, folder exists but no identifier or sub-3000066_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000066_all_zoom_s1_r1_e1,3000066,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000066/s1_r1/zoom/, folder exists but no identifier or sub-3000066_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000066_all_zoom_s1_r1_e1,3000066,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000066/, folder exists but no identifier or sub-3000066_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000067_all_zoom_s1_r1_e1,3000067,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000067/s1_r1/zoom/, folder exists but no identifier or sub-3000067_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000067_all_zoom_s1_r1_e1,3000067,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000067/, folder exists but no identifier or sub-3000067_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000071_all_zoom_s1_r1_e1,3000071,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000071/s1_r1/zoom/, folder exists but no identifier or sub-3000071_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000073_all_digi_s2_r1_e1,3000073,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000073/s2_r1/digi/, folder exists but no identifier or sub-3000073_all_digi_s2_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000073_all_zoom_s1_r1_e1,3000073,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000073/s1_r1/zoom/, folder exists but no identifier or sub-3000073_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000073_all_zoom_s1_r1_e1,3000073,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000073/, folder exists but no identifier or sub-3000073_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000079_all_zoom_s1_r1_e1,3000079,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000079/s1_r1/zoom/, folder exists but no identifier or sub-3000079_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000079_all_zoom_s1_r1_e1,3000079,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000079/, folder exists but no identifier or sub-3000079_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-07,llaplace,sub-3000080_all_audacity_s1_r1_e1,3000080,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000080/s1_r1/audacity/, folder exists but no identifier or sub-3000080_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000080_all_audacity_s1_r1_e1,3000080,audacity,1,s1_r1,Issue file,Found issue.txt in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000080
2025-09-25_14-08,llaplace,sub-3000080_all_audacity_s1_r1_e1,3000080,audacity,1,s1_r1,Unexpected file,Unexpected file issue.txt found
2025-09-25_14-07,llaplace,sub-3000080_all_zoom_s1_r1_e1,3000080,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000080/s1_r1/zoom/, folder exists but no identifier or sub-3000080_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-09-25_14-08,llaplace,sub-3000080_all_zoom_s1_r1_e1,3000080,zoom,1,s1_r1,Issue file,Found issue.txt in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000080
