datetime,user,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-05-12_15-08,llaplace,sub-3000242_all_audacity_s1_r1_e1,3000242,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000242/s1_r1/audacity/, folder is not present)"
2025-05-12_15-08,llaplace,sub-3000256_all_audacity_s1_r1_e1,3000256,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000256/s1_r1/audacity/, folder is not present)"
2025-05-12_15-09,llaplace,sub-3000256_all_audacity_s1_r1_e1,3000256,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000256/, folder exists but no identifier or sub-3000256_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-05-12_15-08,llaplace,sub-3000261_all_audacity_s1_r1_e1,3000261,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000261/s1_r1/audacity/, folder is not present)"
2025-05-12_15-09,llaplace,sub-3000261_all_audacity_s1_r1_e1,3000261,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000261/, folder exists but no identifier or sub-3000261_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-05-12_15-08,llaplace,sub-3000282_all_audacity_s1_r1_e1,3000282,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000282/s1_r1/audacity/, folder is not present)"
2025-05-12_15-09,llaplace,sub-3000282_all_audacity_s1_r1_e1,3000282,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000282/, folder exists but no identifier or sub-3000282_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-05-12_15-08,llaplace,sub-3000284_all_zoom_s1_r1_e1,3000284,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000284/s1_r1/zoom/, folder is not present)"
2025-05-12_15-09,llaplace,sub-3000284_all_zoom_s1_r1_e1,3000284,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000284/, folder exists but no identifier or sub-3000284_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-05-12_15-08,llaplace,sub-3000286_all_audacity_s1_r1_e1,3000286,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000286/s1_r1/audacity/, folder is not present)"
2025-05-12_15-09,llaplace,sub-3000286_all_audacity_s1_r1_e1,3000286,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000286/, folder exists but no identifier or sub-3000286_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-05-12_15-08,llaplace,sub-3000286_all_zoom_s1_r1_e1,3000286,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000286/s1_r1/zoom/, folder is not present)"
2025-05-12_15-09,llaplace,sub-3000286_all_zoom_s1_r1_e1,3000286,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000286/, folder exists but no identifier or sub-3000286_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-05-12_15-08,llaplace,sub-3000290_all_zoom_s1_r1_e1,3000290,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000290/s1_r1/zoom/, folder is not present)"
2025-05-12_15-09,llaplace,sub-3000290_all_zoom_s1_r1_e1,3000290,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000290/, folder exists but no identifier or sub-3000290_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-05-12_15-08,llaplace,sub-3000291_all_digi_s1_r1_e1,3000291,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000291/s1_r1/digi/, folder exists but no identifier or sub-3000291_all_digi_s1_r1_e1_no-data.txt was found)"
2025-05-12_15-08,llaplace,sub-3000295_all_audacity_s1_r1_e1,3000295,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000295/s1_r1/audacity/, folder exists but no identifier or sub-3000295_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-05-12_15-08,llaplace,sub-3000301_all_eeg_s1_r1_e1,3000301,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000301/s1_r1/eeg/, folder exists but no identifier or sub-3000301_all_eeg_s1_r1_e1_no-data.txt was found)"
2025-05-12_15-08,llaplace,sub-3000302_all_digi_s1_r1_e1,3000302,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000302/s1_r1/digi/, folder exists but no identifier or sub-3000302_all_digi_s1_r1_e1_no-data.txt was found)"
2025-05-12_15-08,llaplace,sub-3000303_all_digi_s1_r1_e1,3000303,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000303/s1_r1/digi/, folder exists but no identifier or sub-3000303_all_digi_s1_r1_e1_no-data.txt was found)"
2025-05-12_15-08,llaplace,sub-3000306_all_digi_s1_r1_e1,3000306,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000306/s1_r1/digi/, folder is not present)"
2025-05-12_15-09,llaplace,sub-3000306_all_digi_s1_r1_e1,3000306,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/digi/sub-3000306/, folder exists but no identifier or sub-3000306_all_digi_s1_r1_e1_no-data.txt was found)"
2025-05-12_15-09,llaplace,sub-3000312_all_audacity_s1_r1_e1,3000312,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000312/, folder exists but no identifier or sub-3000312_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-05-12_15-09,llaplace,sub-3000312_all_digi_s1_r1_e1,3000312,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/digi/sub-3000312/, folder exists but no identifier or sub-3000312_all_digi_s1_r1_e1_no-data.txt was found)"
2025-05-12_15-10,llaplace,sub-3000312_all_eeg_s1_r1_e1,3000312,eeg,0,s1_r1,Naming error,"File name sub-3000312_all_eeg_s1_r1_e1_condition-two-three.eeg contains additional information (condition-two-three), but deviation.txt is missing"
2025-05-12_15-10,llaplace,sub-3000312_all_eeg_s1_r1_e1,3000312,eeg,0,s1_r1,Issue file,Found issue.txt in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/eeg/sub-3000312
2025-05-12_15-10,llaplace,sub-3000312_all_eeg_s1_r1_e1,3000312,eeg,0,s1_r1,Naming error,"File name sub-3000312_all_eeg_s1_r1_e1_condition-two-three.vhdr contains additional information (condition-two-three), but deviation.txt is missing"
2025-05-12_15-10,llaplace,sub-3000312_all_eeg_s1_r1_e1,3000312,eeg,0,s1_r1,Naming error,"File name sub-3000312_all_eeg_s1_r1_e1_condition-one.eeg contains additional information (condition-one), but deviation.txt is missing"
2025-05-12_15-10,llaplace,sub-3000312_all_eeg_s1_r1_e1,3000312,eeg,0,s1_r1,Naming error,"File name sub-3000312_all_eeg_s1_r1_e1_condition-two-three.vmrk contains additional information (condition-two-three), but deviation.txt is missing"
2025-05-12_15-10,llaplace,sub-3000312_all_eeg_s1_r1_e1,3000312,eeg,0,s1_r1,Naming error,"File name sub-3000312_all_eeg_s1_r1_e1_condition-one.vmrk contains additional information (condition-one), but deviation.txt is missing"
2025-05-12_15-10,llaplace,sub-3000312_all_eeg_s1_r1_e1,3000312,eeg,0,s1_r1,Naming error,"File name sub-3000312_all_eeg_s1_r1_e1_condition-one.vhdr contains additional information (condition-one), but deviation.txt is missing"
2025-05-12_15-10,llaplace,sub-3000312_all_eeg_s1_r1_e1,3000312,eeg,0,s1_r1,Missing file,Expected file sub-3000312_all_eeg_s1_r1_e1.eeg not found
2025-05-12_15-10,llaplace,sub-3000312_all_eeg_s1_r1_e1,3000312,eeg,0,s1_r1,Missing file,Expected file sub-3000312_all_eeg_s1_r1_e1.vhdr not found
2025-05-12_15-10,llaplace,sub-3000312_all_eeg_s1_r1_e1,3000312,eeg,0,s1_r1,Missing file,Expected file sub-3000312_all_eeg_s1_r1_e1.vmrk not found
2025-05-12_15-10,llaplace,sub-3000312_all_eeg_s1_r1_e1,3000312,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000312_all_eeg_s1_r1_e1_condition-two-three.eeg found
2025-05-12_15-10,llaplace,sub-3000312_all_eeg_s1_r1_e1,3000312,eeg,0,s1_r1,Unexpected file,Unexpected file issue.txt found
2025-05-12_15-10,llaplace,sub-3000312_all_eeg_s1_r1_e1,3000312,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000312_all_eeg_s1_r1_e1_condition-two-three.vhdr found
2025-05-12_15-10,llaplace,sub-3000312_all_eeg_s1_r1_e1,3000312,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000312_all_eeg_s1_r1_e1_condition-one.eeg found
2025-05-12_15-10,llaplace,sub-3000312_all_eeg_s1_r1_e1,3000312,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000312_all_eeg_s1_r1_e1_condition-two-three.vmrk found
2025-05-12_15-10,llaplace,sub-3000312_all_eeg_s1_r1_e1,3000312,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000312_all_eeg_s1_r1_e1_condition-one.vmrk found
2025-05-12_15-10,llaplace,sub-3000312_all_eeg_s1_r1_e1,3000312,eeg,0,s1_r1,Unexpected file,Unexpected file sub-3000312_all_eeg_s1_r1_e1_condition-one.vhdr found
