name,date,sub,session,dtype,fname,status,notes
Felix,2025-02-07,3000028,s1_r1,psychopy,"sub-3000028_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000028_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000028_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000030,s1_r1,psychopy,"sub-3000030_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000030_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000030_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000031,s1_r1,psychopy,"sub-3000031_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000031_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000031_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000032,s1_r1,psychopy,"sub-3000032_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000032_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000032_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000033,s1_r1,psychopy,"sub-3000033_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000033_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000033_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000034,s1_r1,psychopy,"sub-3000034_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000034_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000034_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000039,s1_r1,psychopy,"sub-3000039_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000039_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000039_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000040,s1_r1,psychopy,"sub-3000040_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000040_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000040_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000041,s1_r1,psychopy,"sub-3000041_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000041_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000041_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000044,s1_r1,psychopy,"sub-3000044_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000044_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000044_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000045,s1_r1,psychopy,"sub-3000045_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000045_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000045_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000046,s1_r1,psychopy,"sub-3000046_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000046_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000046_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000047,s1_r1,psychopy,"sub-3000047_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000047_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000047_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000048,s1_r1,psychopy,"sub-3000048_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000048_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000048_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000049,s1_r1,psychopy,"sub-3000049_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000049_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000049_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000050,s1_r1,psychopy,"sub-3000050_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000050_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000050_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000053,s1_r1,psychopy,"sub-3000053_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000053_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000053_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000054,s1_r1,psychopy,"sub-3000054_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000054_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000054_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000055,s1_r1,psychopy,"sub-3000055_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000055_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000055_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000056,s1_r1,psychopy,"sub-3000056_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000056_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000056_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000058,s1_r1,psychopy,"sub-3000058_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000058_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000058_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000059,s1_r1,psychopy,"sub-3000059_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000059_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000059_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000060,s1_r1,psychopy,"sub-3000060_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000060_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000060_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000062,s1_r1,psychopy,"sub-3000062_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000062_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000062_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000064,s1_r1,psychopy,"sub-3000064_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000064_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000064_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000066,s1_r1,psychopy,"sub-3000066_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000066_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000066_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000067,s1_r1,psychopy,"sub-3000067_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000067_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000067_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000071,s1_r1,psychopy,"sub-3000071_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000071_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000071_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000073,s1_r1,psychopy,"sub-3000073_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000073_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000073_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000074,s1_r1,psychopy,"sub-3000074_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000074_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000074_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000077,s1_r1,psychopy,"sub-3000077_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000077_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000077_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000079,s1_r1,psychopy,"sub-3000079_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000079_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000079_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000080,s1_r1,psychopy,"sub-3000080_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000080_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000080_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000081,s1_r1,psychopy,"sub-3000081_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000081_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000081_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000082,s1_r1,psychopy,"sub-3000082_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000082_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000082_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000083,s1_r1,psychopy,"sub-3000083_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000083_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000083_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000084,s1_r1,psychopy,"sub-3000084_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000084_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000084_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000086,s1_r1,psychopy,"sub-3000086_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000086_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000086_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000087,s1_r1,psychopy,"sub-3000087_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000087_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000087_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000088,s1_r1,psychopy,"sub-3000088_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000088_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000088_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000093,s1_r1,psychopy,"sub-3000093_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000093_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000093_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000095,s1_r1,psychopy,"sub-3000095_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000095_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000095_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000097,s1_r1,psychopy,"sub-3000097_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000097_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000097_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000099,s1_r1,psychopy,"sub-3000099_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000099_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000099_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000100,s1_r1,psychopy,"sub-3000100_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000100_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000100_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000101,s1_r1,psychopy,"sub-3000101_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000101_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000101_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000102,s1_r1,psychopy,"sub-3000102_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000102_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000102_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000104,s1_r1,psychopy,"sub-3000104_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000104_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000104_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000105,s1_r1,psychopy,"sub-3000105_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000105_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000105_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000106,s1_r1,psychopy,"sub-3000106_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000106_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000106_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000109,s1_r1,psychopy,"sub-3000109_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000109_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000109_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000110,s1_r1,psychopy,"sub-3000110_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000110_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000110_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000112,s1_r1,psychopy,"sub-3000112_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000112_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000112_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000113,s1_r1,psychopy,"sub-3000113_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000113_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000113_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000114,s1_r1,psychopy,"sub-3000114_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000114_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000114_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000115,s1_r1,psychopy,"sub-3000115_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000115_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000115_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000116,s1_r1,psychopy,"sub-3000116_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000116_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000116_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000118,s1_r1,psychopy,"sub-3000118_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000118_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000118_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000119,s1_r1,psychopy,"sub-3000119_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000119_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000119_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000120,s1_r1,psychopy,"sub-3000120_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000120_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000120_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000121,s1_r1,psychopy,"sub-3000121_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000121_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000121_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000122,s1_r1,psychopy,"sub-3000122_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000122_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000122_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000123,s1_r1,psychopy,"sub-3000123_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000123_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000123_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000124,s1_r1,psychopy,"sub-3000124_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000124_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000124_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000126,s1_r1,psychopy,"sub-3000126_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000126_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000126_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000127,s1_r1,psychopy,"sub-3000127_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000127_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000127_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000128,s1_r1,psychopy,"sub-3000128_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000128_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000128_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000129,s1_r1,psychopy,"sub-3000129_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000129_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000129_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000130,s1_r1,psychopy,"sub-3000130_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000130_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000130_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000131,s1_r1,psychopy,"sub-3000131_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000131_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000131_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000132,s1_r1,psychopy,"sub-3000132_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000132_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000132_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000133,s1_r1,psychopy,"sub-3000133_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000133_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000133_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000134,s1_r1,psychopy,"sub-3000134_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000134_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000134_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000135,s1_r1,psychopy,"sub-3000135_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000135_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000135_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000136,s1_r1,psychopy,"sub-3000136_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000136_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000136_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000137,s1_r1,psychopy,"sub-3000137_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000137_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000137_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000139,s1_r1,psychopy,"sub-3000139_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000139_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000139_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000140,s1_r1,psychopy,"sub-3000140_arrow-alert-v1-2_psychopy_s1_r1_e1.csv,sub-3000140_arrow-alert-v1-2_psychopy_s1_r1_e1.log,sub-3000140_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat",PASSED,
