name,date,sub,session,dtype,fname,status,notes
Lilly,2025-08-25,3000086,s3_r1,eeg,"sub-3000086_all_eeg_s3_r1_e1.vhdr, sub-3000086_all_eeg_s3_r1_e1.eeg, sub-3000086_all_eeg_s3_r1_e1.vmrk",PASSED,
Lilly,2025-08-25,3000106,s3_r1,eeg,"sub-3000106_all_eeg_s3_r1_e1.vhdr, sub-3000106_all_eeg_s3_r1_e1.eeg, sub-3000106_all_eeg_s3_r1_e1.vmrk",PASSED,
