name,date,sub,session,dtype,fname,status,notes
Lilly,2025-07-23,3000347,s1_r1,eeg,"sub-3000347_all_eeg_s1_r1_e1.vhdr, sub-3000347_all_eeg_s1_r1_e1.eeg, sub-3000347_all_eeg_s1_r1_e1.vmrk",PASSED,
Lilly,2025-07-23,3000351,s1_r1,eeg,"sub-3000351_all_eeg_s1_r1_e1.vhdr, sub-3000351_all_eeg_s1_r1_e1.eeg, sub-3000351_all_eeg_s1_r1_e1.vmrk",PASSED,
