name,date,sub,session,dtype,fname,status,notes
Felix,2025-02-07,3000032,s2_r1,psychopy,"sub-3000032_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000032_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000032_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000033,s2_r1,psychopy,"sub-3000033_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000033_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000033_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000034,s2_r1,psychopy,"sub-3000034_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000034_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000034_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000039,s2_r1,psychopy,"sub-3000039_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000039_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000039_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000041,s2_r1,psychopy,"sub-3000041_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000041_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000041_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000044,s2_r1,psychopy,"sub-3000044_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000044_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000044_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000045,s2_r1,psychopy,"sub-3000045_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000045_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000045_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000046,s2_r1,psychopy,"sub-3000046_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000046_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000046_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000047,s2_r1,psychopy,"sub-3000047_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000047_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000047_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000048,s2_r1,psychopy,"sub-3000048_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000048_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000048_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000049,s2_r1,psychopy,"sub-3000049_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000049_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000049_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000050,s2_r1,psychopy,"sub-3000050_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000050_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000050_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000053,s2_r1,psychopy,"sub-3000053_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000053_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000053_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000054,s2_r1,psychopy,"sub-3000054_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000054_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000054_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat,sub-3000054_arrow-alert-v1-2_psychopy_s2_r1_e1_alone-and-observed.csv,sub-3000054_arrow-alert-v1-2_psychopy_s2_r1_e1_alone-and-observed.log,sub-3000054_arrow-alert-v1-2_psychopy_s2_r1_e1_alone-and-observed.psydat",FAILED,NO/NOT ENOUGH TRIALS
Felix,2025-02-07,3000056,s2_r1,psychopy,"sub-3000056_arrow-alert-v1-2_psychopy_s2_r1_e1_observe-other-and-alone.csv,sub-3000056_arrow-alert-v1-2_psychopy_s2_r1_e1_observe-other-and-alone.log,sub-3000056_arrow-alert-v1-2_psychopy_s2_r1_e1_observe-other-and-alone.psydat",FAILED,NO/NOT ENOUGH TRIALS
Felix,2025-02-07,3000058,s2_r1,psychopy,"sub-3000058_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000058_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000058_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000060,s2_r1,psychopy,"sub-3000060_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000060_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000060_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000062,s2_r1,psychopy,"sub-3000062_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000062_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000062_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000064,s2_r1,psychopy,"sub-3000064_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000064_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000064_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000067,s2_r1,psychopy,"sub-3000067_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000067_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000067_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000071,s2_r1,psychopy,"sub-3000071_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000071_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000071_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000073,s2_r1,psychopy,"sub-3000073_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000073_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000073_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000074,s2_r1,psychopy,"sub-3000074_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000074_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000074_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000077,s2_r1,psychopy,"sub-3000077_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000077_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000077_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000079,s2_r1,psychopy,"sub-3000079_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000079_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000079_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000080,s2_r1,psychopy,"sub-3000080_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000080_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000080_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000081,s2_r1,psychopy,"sub-3000081_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000081_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000081_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000083,s2_r1,psychopy,"sub-3000083_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000083_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000083_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000084,s2_r1,psychopy,"sub-3000084_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000084_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000084_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000086,s2_r1,psychopy,"sub-3000086_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000086_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000086_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000087,s2_r1,psychopy,"sub-3000087_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000087_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000087_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000088,s2_r1,psychopy,"sub-3000088_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000088_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000088_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000093,s2_r1,psychopy,"sub-3000093_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000093_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000093_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000097,s2_r1,psychopy,"sub-3000097_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000097_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000097_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000100,s2_r1,psychopy,"sub-3000100_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000100_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000100_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000101,s2_r1,psychopy,"sub-3000101_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000101_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000101_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000102,s2_r1,psychopy,"sub-3000102_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000102_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000102_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000105,s2_r1,psychopy,"sub-3000105_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000105_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000105_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000106,s2_r1,psychopy,"sub-3000106_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000106_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000106_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000110,s2_r1,psychopy,"sub-3000110_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000110_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000110_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000113,s2_r1,psychopy,"sub-3000113_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000113_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000113_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000116,s2_r1,psychopy,"sub-3000116_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000116_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000116_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Felix,2025-02-07,3000119,s2_r1,psychopy,"sub-3000119_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000119_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000119_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
