name,date,sub,session,dtype,fname,status,notes
Felix,2025-02-07,3000021,s1_r1,eeg,"sub-3000021_all_eeg_s1_r1_e1.vhdr, sub-3000021_all_eeg_s1_r1_e1.eeg, sub-3000021_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000022,s1_r1,eeg,"sub-3000022_all_eeg_s1_r1_e1.vhdr, sub-3000022_all_eeg_s1_r1_e1.eeg, sub-3000022_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000023,s1_r1,eeg,"sub-3000023_all_eeg_s1_r1_e1.vhdr, sub-3000023_all_eeg_s1_r1_e1.eeg, sub-3000023_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000026,s1_r1,eeg,"sub-3000026_all_eeg_s1_r1_e1.vhdr, sub-3000026_all_eeg_s1_r1_e1.eeg, sub-3000026_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000028,s1_r1,eeg,"sub-3000028_all_eeg_s1_r1_e1.vhdr, sub-3000028_all_eeg_s1_r1_e1.eeg, sub-3000028_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000030,s1_r1,eeg,"sub-3000030_all_eeg_s1_r1_e1.vhdr, sub-3000030_all_eeg_s1_r1_e1.eeg, sub-3000030_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000031,s1_r1,eeg,"sub-3000031_all_eeg_s1_r1_e1.vhdr, sub-3000031_all_eeg_s1_r1_e1.eeg, sub-3000031_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000032,s1_r1,eeg,"sub-3000032_all_eeg_s1_r1_e1.vhdr, sub-3000032_all_eeg_s1_r1_e1.eeg, sub-3000032_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000033,s1_r1,eeg,"sub-3000033_all_eeg_s1_r1_e1.vhdr, sub-3000033_all_eeg_s1_r1_e1.eeg, sub-3000033_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000034,s1_r1,eeg,"sub-3000034_all_eeg_s1_r1_e1_flanker-only.vhdr, sub-3000034_all_eeg_s1_r1_e1_speech-only.vhdr, sub-3000034_all_eeg_s1_r1_e1_flanker-only.eeg, sub-3000034_all_eeg_s1_r1_e1_speech-only.eeg, sub-3000034_all_eeg_s1_r1_e1_flanker-only.vmrk, sub-3000034_all_eeg_s1_r1_e1_speech-only.vmrk",PASSED,
Felix,2025-02-07,3000039,s1_r1,eeg,"sub-3000039_all_eeg_s1_r1_e1.vhdr, sub-3000039_all_eeg_s1_r1_e1.eeg, sub-3000039_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000040,s1_r1,eeg,"",FAILED,NO DATA
Felix,2025-02-07,3000041,s1_r1,eeg,"sub-3000041_all_eeg_s1_r1_e1.vhdr, sub-3000041_all_eeg_s1_r1_e1.eeg, sub-3000041_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000044,s1_r1,eeg,"sub-3000044_all_eeg_s1_r1_e1.vhdr, sub-3000044_all_eeg_s1_r1_e1.eeg, sub-3000044_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000045,s1_r1,eeg,"sub-3000045_all_eeg_s1_r1_e1.vhdr, sub-3000045_all_eeg_s1_r1_e1.eeg, sub-3000045_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000046,s1_r1,eeg,"sub-3000046_all_eeg_s1_r1_e1.vhdr, sub-3000046_all_eeg_s1_r1_e1.eeg, sub-3000046_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000047,s1_r1,eeg,"sub-3000047_all_eeg_s1_r1_e1.vhdr, sub-3000047_all_eeg_s1_r1_e1.eeg, sub-3000047_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000048,s1_r1,eeg,"sub-3000048_all_eeg_s1_r1_e1.vhdr, sub-3000048_all_eeg_s1_r1_e1.eeg, sub-3000048_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000049,s1_r1,eeg,"sub-3000049_all_eeg_s1_r1_e1_before-social.vhdr, sub-3000049_all_eeg_s1_r1_e1_social-only.vhdr, sub-3000049_all_eeg_s1_r1_e1_before-social.eeg, sub-3000049_all_eeg_s1_r1_e1_social-only.eeg, sub-3000049_all_eeg_s1_r1_e1_before-social.vmrk, sub-3000049_all_eeg_s1_r1_e1_social-only.vmrk",PASSED,
Felix,2025-02-07,3000050,s1_r1,eeg,"sub-3000050_all_eeg_s1_r1_e1.vhdr, sub-3000050_all_eeg_s1_r1_e1.eeg, sub-3000050_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000053,s1_r1,eeg,"sub-3000053_all_eeg_s1_r1_e1.vhdr, sub-3000053_all_eeg_s1_r1_e1.eeg, sub-3000053_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000054,s1_r1,eeg,"sub-3000054_all_eeg_s1_r1_e1.vhdr, sub-3000054_all_eeg_s1_r1_e1.eeg, sub-3000054_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000055,s1_r1,eeg,"sub-3000055_all_eeg_s1_r1_e1.vhdr, sub-3000055_all_eeg_s1_r1_e1.eeg, sub-3000055_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000056,s1_r1,eeg,"sub-3000056_all_eeg_s1_r1_e1.vhdr, sub-3000056_all_eeg_s1_r1_e1.eeg, sub-3000056_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000058,s1_r1,eeg,"sub-3000058_all_eeg_s1_r1_e1_before-speech.vhdr, sub-3000058_all_eeg_s1_r1_e1_speech.vhdr, sub-3000058_all_eeg_s1_r1_e1_before-speech.eeg, sub-3000058_all_eeg_s1_r1_e1_speech.eeg, sub-3000058_all_eeg_s1_r1_e1_before-speech.vmrk, sub-3000058_all_eeg_s1_r1_e1_speech.vmrk",PASSED,
Felix,2025-02-07,3000059,s1_r1,eeg,"sub-3000059_all_eeg_s1_r1_e1.vhdr, sub-3000059_all_eeg_s1_r1_e1.eeg, sub-3000059_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000060,s1_r1,eeg,"sub-3000060_all_eeg_s1_r1_e1.vhdr, sub-3000060_all_eeg_s1_r1_e1.eeg, sub-3000060_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000062,s1_r1,eeg,"sub-3000062_all_eeg_s1_r1_e1.vhdr, sub-3000062_all_eeg_s1_r1_e1.eeg, sub-3000062_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000064,s1_r1,eeg,"sub-3000064_all_eeg_s1_r1_e1.vhdr, sub-3000064_all_eeg_s1_r1_e1.eeg, sub-3000064_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000066,s1_r1,eeg,"sub-3000066_all_eeg_s1_r1_e1.vhdr, sub-3000066_all_eeg_s1_r1_e1.eeg, sub-3000066_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000067,s1_r1,eeg,"sub-3000067_all_eeg_s1_r1_e1.vhdr, sub-3000067_all_eeg_s1_r1_e1.eeg, sub-3000067_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000071,s1_r1,eeg,"sub-3000071_all_eeg_s1_r1_e1.vhdr, sub-3000071_all_eeg_s1_r1_e1.eeg, sub-3000071_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000073,s1_r1,eeg,"sub-3000073_all_eeg_s1_r1_e1.vhdr, sub-3000073_all_eeg_s1_r1_e1.eeg, sub-3000073_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000074,s1_r1,eeg,"sub-3000074_all_eeg_s1_r1_e1.vhdr, sub-3000074_all_eeg_s1_r1_e1.eeg, sub-3000074_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000077,s1_r1,eeg,"sub-3000077_all_eeg_s1_r1_e1.vhdr, sub-3000077_all_eeg_s1_r1_e1.eeg, sub-3000077_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000079,s1_r1,eeg,"sub-3000079_all_eeg_s1_r1_e1.vhdr, sub-3000079_all_eeg_s1_r1_e1.eeg, sub-3000079_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000080,s1_r1,eeg,"sub-3000080_all_eeg_s1_r1_e1.vhdr, sub-3000080_all_eeg_s1_r1_e1.eeg, sub-3000080_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000081,s1_r1,eeg,"sub-3000081_all_eeg_s1_r1_e1.vhdr, sub-3000081_all_eeg_s1_r1_e1.eeg, sub-3000081_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000082,s1_r1,eeg,"sub-3000082_all_eeg_s1_r1_e1.vhdr, sub-3000082_all_eeg_s1_r1_e1.eeg, sub-3000082_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000083,s1_r1,eeg,"sub-3000083_all_eeg_s1_r1_e1_before-speech.vhdr, sub-3000083_all_eeg_s1_r1_e1_speech.vhdr, sub-3000083_all_eeg_s1_r1_e1_before-speech.eeg, sub-3000083_all_eeg_s1_r1_e1_speech.eeg, sub-3000083_all_eeg_s1_r1_e1_before-speech.vmrk, sub-3000083_all_eeg_s1_r1_e1_speech.vmrk",PASSED,
Felix,2025-02-07,3000084,s1_r1,eeg,"sub-3000084_all_eeg_s1_r1_e1.vhdr, sub-3000084_all_eeg_s1_r1_e1.eeg, sub-3000084_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000086,s1_r1,eeg,"sub-3000086_all_eeg_s1_r1_e1.vhdr, sub-3000086_all_eeg_s1_r1_e1.eeg, sub-3000086_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000087,s1_r1,eeg,"sub-3000087_all_eeg_s1_r1_e1.vhdr, sub-3000087_all_eeg_s1_r1_e1.eeg, sub-3000087_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000088,s1_r1,eeg,"sub-3000088_all_eeg_s1_r1_e1.vhdr, sub-3000088_all_eeg_s1_r1_e1.eeg, sub-3000088_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000093,s1_r1,eeg,"sub-3000093_all_eeg_s1_r1_e1.vhdr, sub-3000093_all_eeg_s1_r1_e1.eeg, sub-3000093_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000095,s1_r1,eeg,"sub-3000095_all_eeg_s1_r1_e1.vhdr, sub-3000095_all_eeg_s1_r1_e1.eeg, sub-3000095_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000097,s1_r1,eeg,"sub-3000097_all_eeg_s1_r1_e1_before-speech.vhdr, sub-3000097_all_eeg_s1_r1_e1_speech-only.vhdr, sub-3000097_all_eeg_s1_r1_e1_before-speech.eeg, sub-3000097_all_eeg_s1_r1_e1_speech-only.eeg, sub-3000097_all_eeg_s1_r1_e1_before-speech.vmrk, sub-3000097_all_eeg_s1_r1_e1_speech-only.vmrk",PASSED,
Felix,2025-02-07,3000099,s1_r1,eeg,"sub-3000099_all_eeg_s1_r1_e1.vhdr, sub-3000099_all_eeg_s1_r1_e1.eeg, sub-3000099_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000100,s1_r1,eeg,"sub-3000100_all_eeg_s1_r1_e1.vhdr, sub-3000100_all_eeg_s1_r1_e1.eeg, sub-3000100_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000101,s1_r1,eeg,"",FAILED,NO DATA
Felix,2025-02-07,3000102,s1_r1,eeg,"sub-3000102_all_eeg_s1_r1_e1.vhdr, sub-3000102_all_eeg_s1_r1_e1.eeg, sub-3000102_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000104,s1_r1,eeg,"sub-3000104_all_eeg_s1_r1_e1.vhdr, sub-3000104_all_eeg_s1_r1_e1.eeg, sub-3000104_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000105,s1_r1,eeg,"sub-3000105_all_eeg_s1_r1_e1.vhdr, sub-3000105_all_eeg_s1_r1_e1.eeg, sub-3000105_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000106,s1_r1,eeg,"sub-3000106_all_eeg_s1_r1_e1.vhdr, sub-3000106_all_eeg_s1_r1_e1.eeg, sub-3000106_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000109,s1_r1,eeg,"sub-3000109_all_eeg_s1_r1_e1.vhdr, sub-3000109_all_eeg_s1_r1_e1.eeg, sub-3000109_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000110,s1_r1,eeg,"sub-3000110_all_eeg_s1_r1_e1.vhdr, sub-3000110_all_eeg_s1_r1_e1.eeg, sub-3000110_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000112,s1_r1,eeg,"sub-3000112_all_eeg_s1_r1_e1.vhdr, sub-3000112_all_eeg_s1_r1_e1.eeg, sub-3000112_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000113,s1_r1,eeg,"sub-3000113_all_eeg_s1_r1_e1.vhdr, sub-3000113_all_eeg_s1_r1_e1.eeg, sub-3000113_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000114,s1_r1,eeg,"sub-3000114_all_eeg_s1_r1_e1_flankerc1.vhdr, sub-3000114_all_eeg_s1_r1_e1_flankerc2.vhdr, sub-3000114_all_eeg_s1_r1_e1_speech.vhdr, sub-3000114_all_eeg_s1_r1_e1_flankerc1.eeg, sub-3000114_all_eeg_s1_r1_e1_flankerc2.eeg, sub-3000114_all_eeg_s1_r1_e1_speech.eeg, sub-3000114_all_eeg_s1_r1_e1_flankerc1.vmrk, sub-3000114_all_eeg_s1_r1_e1_flankerc2.vmrk, sub-3000114_all_eeg_s1_r1_e1_speech.vmrk",PASSED,
Felix,2025-02-07,3000115,s1_r1,eeg,"sub-3000115_all_eeg_s1_r1_e1.vhdr, sub-3000115_all_eeg_s1_r1_e1.eeg, sub-3000115_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000116,s1_r1,eeg,"sub-3000116_all_eeg_s1_r1_e1.vhdr, sub-3000116_all_eeg_s1_r1_e1.eeg, sub-3000116_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000118,s1_r1,eeg,"sub-3000118_all_eeg_s1_r1_e1.vhdr, sub-3000118_all_eeg_s1_r1_e1.eeg, sub-3000118_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000119,s1_r1,eeg,"sub-3000119_all_eeg_s1_r1_e1.vhdr, sub-3000119_all_eeg_s1_r1_e1.eeg, sub-3000119_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000120,s1_r1,eeg,"sub-3000120_all_eeg_s1_r1_e1.vhdr, sub-3000120_all_eeg_s1_r1_e1.eeg, sub-3000120_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000121,s1_r1,eeg,"sub-3000121_all_eeg_s1_r1_e1.vhdr, sub-3000121_all_eeg_s1_r1_e1.eeg, sub-3000121_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000122,s1_r1,eeg,"sub-3000122_all_eeg_s1_r1_e1.vhdr, sub-3000122_all_eeg_s1_r1_e1.eeg, sub-3000122_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000123,s1_r1,eeg,"sub-3000123_all_eeg_s1_r1_e1.vhdr, sub-3000123_all_eeg_s1_r1_e1.eeg, sub-3000123_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000124,s1_r1,eeg,"sub-3000124_all_eeg_s1_r1_e1.vhdr, sub-3000124_all_eeg_s1_r1_e1.eeg, sub-3000124_all_eeg_s1_r1_e1.vmrk",FAILED,NO/NOT ENOUGH EVENTS
Felix,2025-02-07,3000126,s1_r1,eeg,"sub-3000126_all_eeg_s1_r1_e1.vhdr, sub-3000126_all_eeg_s1_r1_e1.eeg, sub-3000126_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000127,s1_r1,eeg,"sub-3000127_all_eeg_s1_r1_e1.vhdr, sub-3000127_all_eeg_s1_r1_e1.eeg, sub-3000127_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000128,s1_r1,eeg,"sub-3000128_all_eeg_s1_r1_e1.vhdr, sub-3000128_all_eeg_s1_r1_e1.eeg, sub-3000128_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000129,s1_r1,eeg,"sub-3000129_all_eeg_s1_r1_e1.vhdr, sub-3000129_all_eeg_s1_r1_e1.eeg, sub-3000129_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000130,s1_r1,eeg,"sub-3000130_all_eeg_s1_r1_e1.vhdr, sub-3000130_all_eeg_s1_r1_e1.eeg, sub-3000130_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000131,s1_r1,eeg,"sub-3000131_all_eeg_s1_r1_e1.vhdr, sub-3000131_all_eeg_s1_r1_e1.eeg, sub-3000131_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000132,s1_r1,eeg,"sub-3000132_all_eeg_s1_r1_e1.vhdr, sub-3000132_all_eeg_s1_r1_e1.eeg, sub-3000132_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000133,s1_r1,eeg,"sub-3000133_all_eeg_s1_r1_e1.vhdr, sub-3000133_all_eeg_s1_r1_e1.eeg, sub-3000133_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000134,s1_r1,eeg,"sub-3000134_all_eeg_s1_r1_e1.vhdr, sub-3000134_all_eeg_s1_r1_e1.eeg, sub-3000134_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000135,s1_r1,eeg,"sub-3000135_all_eeg_s1_r1_e1.vhdr, sub-3000135_all_eeg_s1_r1_e1.eeg, sub-3000135_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000136,s1_r1,eeg,"sub-3000136_all_eeg_s1_r1_e1.vhdr, sub-3000136_all_eeg_s1_r1_e1.eeg, sub-3000136_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000137,s1_r1,eeg,"sub-3000137_all_eeg_s1_r1_e1.vhdr, sub-3000137_all_eeg_s1_r1_e1.eeg, sub-3000137_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000139,s1_r1,eeg,"sub-3000139_all_eeg_s1_r1_e1.vhdr, sub-3000139_all_eeg_s1_r1_e1.eeg, sub-3000139_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000140,s1_r1,eeg,"sub-3000140_all_eeg_s1_r1_e1.vhdr, sub-3000140_all_eeg_s1_r1_e1.eeg, sub-3000140_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000141,s1_r1,eeg,"sub-3000141_all_eeg_s1_r1_e1.vhdr, sub-3000141_all_eeg_s1_r1_e1.eeg, sub-3000141_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000142,s1_r1,eeg,"sub-3000142_all_eeg_s1_r1_e1.vhdr, sub-3000142_all_eeg_s1_r1_e1.eeg, sub-3000142_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000143,s1_r1,eeg,"sub-3000143_all_eeg_s1_r1_e1.vhdr, sub-3000143_all_eeg_s1_r1_e1.eeg, sub-3000143_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000144,s1_r1,eeg,"sub-3000144_all_eeg_s1_r1_e1.vhdr, sub-3000144_all_eeg_s1_r1_e1.eeg, sub-3000144_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000145,s1_r1,eeg,"sub-3000145_all_eeg_s1_r1_e1.vhdr, sub-3000145_all_eeg_s1_r1_e1.eeg, sub-3000145_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000146,s1_r1,eeg,"sub-3000146_all_eeg_s1_r1_e1.vhdr, sub-3000146_all_eeg_s1_r1_e1.eeg, sub-3000146_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000147,s1_r1,eeg,"sub-3000147_all_eeg_s1_r1_e1.vhdr, sub-3000147_all_eeg_s1_r1_e1.eeg, sub-3000147_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000148,s1_r1,eeg,"sub-3000148_all_eeg_s1_r1_e1.vhdr, sub-3000148_all_eeg_s1_r1_e1.eeg, sub-3000148_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000149,s1_r1,eeg,"sub-3000149_all_eeg_s1_r1_e1.vhdr, sub-3000149_all_eeg_s1_r1_e1.eeg, sub-3000149_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000150,s1_r1,eeg,"sub-3000150_all_eeg_s1_r1_e1.vhdr, sub-3000150_all_eeg_s1_r1_e1.eeg, sub-3000150_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000152,s1_r1,eeg,"sub-3000152_all_eeg_s1_r1_e1.vhdr, sub-3000152_all_eeg_s1_r1_e1.eeg, sub-3000152_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000153,s1_r1,eeg,"sub-3000153_all_eeg_s1_r1_e1.vhdr, sub-3000153_all_eeg_s1_r1_e1.eeg, sub-3000153_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000154,s1_r1,eeg,"sub-3000154_all_eeg_s1_r1_e1.vhdr, sub-3000154_all_eeg_s1_r1_e1.eeg, sub-3000154_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000155,s1_r1,eeg,"sub-3000155_all_eeg_s1_r1_e1_flanker.vhdr, sub-3000155_all_eeg_s1_r1_e1_speech-gtky.vhdr, sub-3000155_all_eeg_s1_r1_e1_flanker.eeg, sub-3000155_all_eeg_s1_r1_e1_speech-gtky.eeg, sub-3000155_all_eeg_s1_r1_e1_flanker.vmrk, sub-3000155_all_eeg_s1_r1_e1_speech-gtky.vmrk",PASSED,
Felix,2025-02-07,3000156,s1_r1,eeg,"sub-3000156_all_eeg_s1_r1_e1.vhdr, sub-3000156_all_eeg_s1_r1_e1.eeg, sub-3000156_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000157,s1_r1,eeg,"sub-3000157_all_eeg_s1_r1_e1.vhdr, sub-3000157_all_eeg_s1_r1_e1.eeg, sub-3000157_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000158,s1_r1,eeg,"sub-3000158_all_eeg_s1_r1_e1.vhdr, sub-3000158_all_eeg_s1_r1_e1.eeg, sub-3000158_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000160,s1_r1,eeg,"sub-3000160_all_eeg_s1_r1_e1.vhdr, sub-3000160_all_eeg_s1_r1_e1.eeg, sub-3000160_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000161,s1_r1,eeg,"sub-3000161_all_eeg_s1_r1_e1.vhdr, sub-3000161_all_eeg_s1_r1_e1.eeg, sub-3000161_all_eeg_s1_r1_e1.vmrk",PASSED,
Felix,2025-02-07,3000162,s1_r1,eeg,"sub-3000162_all_eeg_s1_r1_e1.vhdr, sub-3000162_all_eeg_s1_r1_e1.eeg, sub-3000162_all_eeg_s1_r1_e1.vmrk",PASSED,
